ITEM_20150317_000001	Empty_helmet
ITEM_20151015_007159	Earth Crystal
ITEM_20151015_007160	Bahan untuk membuat certification. Kekuatan bumi yang diserap dari para monster.
ITEM_20151015_007161	Rajatad's Egg
ITEM_20151015_007162	Telur monster. Bahan untuk membuat Restraint Token.
ITEM_20151015_007163	Demon Bone
ITEM_20151015_007164	Tulang demon. Untuk apa gunanya?
ITEM_20151015_007165	Absorption Orb
ITEM_20151015_007166	Bola yang bisa membuat seseorang merasa tidak nyaman. Menyerap vitalities of demons.
ITEM_20151015_007167	Restraint Mark
ITEM_20151015_007168	Bisa menahan spirit pada zaman Ruklys.
ITEM_20151015_007169	Owl Sculpture Sack
ITEM_20151015_007170	Tas yang berisi owl sculpture yang diciptakan oleh Dievdirbys Master. Ini harus dipasang satu sama lain.
ITEM_20151015_007171	Defensive Trap Part
ITEM_20151015_007172	Komponen yang dibutuhkan untuk memperbaiki device of Ruklys. Cari komponen yang serupa.
ITEM_20151015_007173	Demon's Blood
ITEM_20151015_007174	Item penting untuk mengaktifkan magic circle
ITEM_20151015_007175	Power Device
ITEM_20151015_007176	Rebel Army Diary Chapter 2
ITEM_20151015_007177	Memo yang ditulis oleh soldiers of Ruklys.
ITEM_20151015_007178	Rebel Army Diary Chapter 2
ITEM_20151015_007179	Rebel Army Diary Chapter 3
ITEM_20151015_007180	Rebel Army Diary Chapter 4
ITEM_20151015_007181	Document
ITEM_20151015_007182	Dokumen yang menuliskan sebuah perangkat untuk melawan demon pada Battle Field of the Fortress of the Great Earth.
ITEM_20151015_007183	The seventh revelation yang ditemukan di Fortress of the Great Earth. Readable.
ITEM_20151015_007184	Horn 
ITEM_20151015_007185	Horn yang digunakan untuk melakukan order to retreat
ITEM_20151015_007186	Bracken Herb
ITEM_20151015_007187	Gravekeeper's Matches
ITEM_20151015_007188	Matches yang diterima dari Sigis. Berguna untuk mengkremasi orang mati.
ITEM_20151015_007189	Boneka yang memiliki kekuatan gravekeeper.
ITEM_20151015_007190	Soul stone yang berisi masa lalu dari orang-orang yang dibangkitkan dari kematian.
ITEM_20151015_007191	Gintas' Flint
ITEM_20151015_007192	Batu  yang memiliki karakteristik untuk mudah terbakar. Mesti berhati-hati dengan benda ini jangan sampai terlalu dekat dengan api.
ITEM_20151015_007193	Tanda khusus dan sakral dari Tree of Truth.
ITEM_20151015_007194	Manor Owner List
ITEM_20151015_007195	Daftar nama pemilik manor di Kaliss region. Kamu memerlukan bonfire untuk membakarnya.
ITEM_20151015_007196	Evil Magic Trace
ITEM_20151015_007197	Black crystal yang diperoleh dari jasad orang mati. Jejak magis setan yang membangkitkan kematian.
ITEM_20151015_007198	Hidden List (1)
ITEM_20151015_007199	Bagian dari daftar pemilik manor yang disembunyikan Karail. Saat ini belum dapat dibaca.
ITEM_20151015_007200	Hidden List (2)
ITEM_20151015_007201	Hidden List (3)
ITEM_20151015_007202	Hidden List (4)
ITEM_20151015_007203	Leja's Requested Herb
ITEM_20151015_007204	Herb yang diminta Leja
ITEM_20151015_007205	Paralysis Powder for Ferrets
ITEM_20151015_007206	Bubuk Paralysis yang diterima dari Leja. Ketika serbuk ini ditebarkan kamu bisa melumpuhkan Feret..
ITEM_20151015_007207	Stolen Food by Ferrets
ITEM_20151015_007208	Makanan yang diambil dari Ferrets
ITEM_20151015_007209	Gigantic Fruit Juice
ITEM_20151015_007210	Fruit juice hasil ekstrak dari buah raksasa yang didapatkan dari Ferret. Kandungan yang dibuat dari kulit buah.
ITEM_20151015_007211	Corrupted Red Water
ITEM_20151015_007212	Air yang diambil dari sumur tua. Ketika kamu meminumnya, kamu akan merasa kesakitan.
ITEM_20151015_007213	Patung kedamaian yang dibuat oleh Dievdirbys Widus. Saat kamu meletakannya, Ferret akan menjadi tenang.
ITEM_20151015_007214	Drowsy Herb
ITEM_20151015_007215	Jenis rumput yang bisa membuat seseorang mengantuk. Kamu harus berhati-hati agar tidak kehilangan kesadaranmu.
ITEM_20151015_007216	Drowsy Scent
ITEM_20151015_007217	Aroma yang diciptakan Druid Reya dari tumbuhan. Saat ditebarkan, Ferret disekitarmu akan menjadi tidak sadar.
ITEM_20151015_007218	Orb yang ditinggalkan Goddess Laima. Kamu menerima pesan dari Goddess Laima untuk menyelamatkan Goddess Lada.
ITEM_20151015_007219	Empty Scroll
ITEM_20151015_007220	Tidak ada satupun yang tertulis pada scroll ini. Sebagai permintaan dari Benes, Kamu harus menulis perilaku dari para Ferret pada scroll ini.
ITEM_20151015_007221	Ferret Transformation Scroll
ITEM_20151015_007222	Transformation Scroll yang diberikan oleh Benes. Saat menggunakannya, kamu dapat berubah menjadi seekor Ferret.
ITEM_20151015_007223	Mutated Wooden Piece
ITEM_20151015_007224	Sepotong kayu yang bermutasi menjadi seorang anak karena mantra Druid Benes.
ITEM_20151015_007225	Terrible Scent
ITEM_20151015_007226	Sebuah aroma yang tidak sedap berasal dari Druid Benes. Bila kamu menyebarkannya, Ferretpun akan melarikan diri.
ITEM_20151015_007227	Demons' Dirty Blood
ITEM_20151015_007228	Demon Blood berasal dari Demon. Apabila kamu memercikan pada Absorbing Vitalites Device maka perangkat akan rusak.
ITEM_20151015_007229	Purification Scroll
ITEM_20151015_007230	Purification Scroll diciptakan oleh Pemimpin Orsha. Benda ini dapat memurnikan bumi dari kerusahan yang disebabkan oleh energi jahat
ITEM_20151015_007231	Earth Flower Seed
ITEM_20151015_007232	Sebuah Earth Flower. Saat kamu menanamnya akan menyerap energi bumi dan bunga akan tumbuh.
ITEM_20151015_007233	Earth Flower of Vigor
ITEM_20151015_007234	Sebuah Flower of the Earth yang penuh dengan daya ketahanan dapat tumbuh diatas tanah. Kamu dapat merasakan daya tahannya yang kuat.
ITEM_20151015_007235	Assistant Commander Gormen's Given Memo
ITEM_20151015_007236	Object untuk mengaktifkan altar tertulis pada salah satu altar magical circle.
ITEM_20151015_007237	Truflelia's Furry Leather
ITEM_20151015_007238	Rambut Trifelium yang dicabut dengan kulitnya. Dengan melihatnya saja kamu akan merasa hangat.
ITEM_20151015_007239	Diantara bebatuan hitam di daratan, banyak yang bisa digunakan untuk artefak.
ITEM_20151015_007240	Message from Mesafasla
ITEM_20151015_007241	Pesan dari Mesafasla army untuk Stogas squad.
ITEM_20151015_007242	Blue Bird Meat
ITEM_20151015_007243	Setelah dimasak, kamu bisa memakannya.
ITEM_20151015_007244	Plateau Potatoes
ITEM_20151015_007245	Makanan utama para penghuni plateau region.
ITEM_20151015_007246	Usable Bar Fragments
ITEM_20151015_007247	Sepertinya bisa digunakan untuk caltrop jika dipoles dengan baik.
ITEM_20151015_007248	Worg's Body Fluid
ITEM_20151015_007249	Tidak seperti penampilan, tapi efektif untuk mengurangi demam.
ITEM_20151015_007250	Horace's Handknife
ITEM_20151015_007251	Kelihatannya tumpul, tapi layak digunakan untuk mengupas kulit pohon.
ITEM_20151015_007252	Plateau Tree's Inner Barks
ITEM_20151015_007253	Jika sudah tidak ada makanan sama sekali, ini bisa berguna untuk bertahan hidup.
ITEM_20151116_007254	Plague Doctor Helmet
ITEM_20151116_007255	Sepanjang umurnya, dari mulai paladin pertama, telah banyak orang yang menjaga Tenet Church. Pada masanya itu telah mengalami peningkatan hingga membuat suatu kombinasi kekuatan dan kenyamanan.
ITEM_20151116_007256	Setelah hari Medzio Diena, sebagian besar upaya menghalangi tanaman lain digunakan sebagai tanaman  telah gagal. Tetapi entah dengan cara apa, diketahui bahwa dapat mengekstrak energi dari monster tipe tanaman, dan mengapliksikannya pada senjata.
ITEM_20151116_007257	Di dalam lingkungan Lucas Area yang unik, telah dikembangkan equipment untuk melawan Monster type Beast. Setelah hari Medzio Diena sungguh langka area yang tidak mengalami pertumbuhan vegetasi dengan baik seperti Lucas Area, dan hal itu menjadi dasar pembuatan equipment ini.
ITEM_20151116_007258	Kastil dari kerajaan yang dibangun menggunakan tanah dan kayu adalah hal yang langka. Pada area dimana terdapat banyak kastil yang menggunakan bahan material mineral, dan bermutasi menjadi monster adalah hal yang sangat mengganggu, maka dari itu, jika hal itu terjadi kamu membutuhkan senjata dengan efektifitas tinggi.
ITEM_20151116_007259	"Setelah Agailla Flurry menyelesaikan Epitath, memutuskan untuk meninggalkan sesuatu sebagai memorial.
Resep ini tidak dipakai setelah beratus-ratus tahun lamanya seperti telah dilupakan, dan kembali ditemukan setelah hari Medzio Diena terjadi. Pada saat ini dijelaskan bahwa para serangga memiliki kekuatan yang baik dengan teknik Flurry."
ITEM_20151116_007260	Tidak diketahui sama sekali asal dan penemu dari cara membuat senjata ini. Ada pendapat dimana senjata ini dibuat oleh seorang ahli yang tak bernama di masa lalu, tetapi para ahli berpikir bahwa senjata ini dibuat oleh orang terkenal yang disembunyikan namanya dengan alasan tertentu.
ITEM_20151116_007261	Priest tidak muncul sama sekali pada jalan Pilgrim. Class apapun baik Archer, atau Wizard, DLL jika memiliki perasaan mengagumi Goddess, maka adalah Priest selama berdiri di jalan Pilgrim. Walau pun dikatakan begitu, tetapi adalah hal yang baik jika senjata yang digenggam di tangan menjadi ancaman bagi Para demon.
ITEM_20151116_007262	"Area Istora pada suatu waktu telah diketahui sebagai tempat pensiun dari para peneliti. Pada saat ini berbagai pertukaran pembelajaran
 dibatasi pada daerah itu, dan terdapat berbagai penemuan dan inovasi baru. Istora Sword adalah salah satu hasil karya dari pencapaian tersebut.
"
ITEM_20151116_007263	Tujuan dari komitmen lama menjadikan Tenet Church sebagai inti untuk melawan Raja iblis yang datang di masa depan. Para penemu dari pedang ini memiliki niat awal untuk memberikan luka parah kepada Raja Iblis.
ITEM_20151116_007264	Mengekstrak zat berbahaya dengan mencuri energi tanaman kompetitif, lalu mengaplikasikannya pada senjata dengan sihir adalah hal yang sulit. Hal yang dikerjakan 3 tahun untuk mencapai kesuksesan, menggambarkan betapa darurat kondisi yang ada.
ITEM_20151116_007265	Aktifitas binatang buas menjadi lebih kuat setelah hari Medzio Diena pada area yang tidak mengalami vegetasi tanaman terlalu parah. Equipment pun berkembang mencocokan kondisi dari area yang ada, Equipment ini adalah hasil dari pencapaian tersebut.
ITEM_20151116_007266	Batu yang dipakai ketika membangun tembok kastil kota 3 lapis, dan berubah menjadi monster pada hari Medzio Diena adalah hal yang langka. Hal itu adalah karena sejak pertama kali kerajaan didirikan sudah dipersiapkan berbagai hal untuk mengatasi bencana yang akan datang. Tetapi Kastil lainnya yang berada di daerah, tidak memiliki persiapan akan hal itu, sehingga membutuhkan senjata untuk menghadapi Monster yang bermutasi setelah hari Medzio Diena.
ITEM_20151116_007267	Agailla Flurry dapat digunakan oleh orang yang bukan wizard, Senjata ini dibuat sebagai Magic Weapon yang mampu menunjukkan nilainya yang tinggi setelah hari Medzio Diena. Tidak diketahui pasti apakah dia telah memprediksi akan hari Medzio Diena.
ITEM_20151116_007268	Saat ini kita tidak dapat mengetahui kekuatan apa, pada benda apa kekuatan itu ditaruh, dan oleh Goddess siapa pada jaman dahulu di Goddess' Ancient Garden. Tetapi hal itu dapat diperkirakan. Mungkin juga Shoes ini memiliki kekuatan suci dari Goddess Zemyna.
ITEM_20151116_007269	itu jejak Goddess dan keajaiban yang terjadi pada suatu tempat terjadi secara alami. Maka tersebarnya benda yang dibuat itu kepada orang yang berkeliling menjelajahi tempat tersebut adalah hal yang wajar.
ITEM_20151116_007270	Menurut opini sebagian orang-orang radikal, senjata-senjata Istora menggunakan kekuatan yang berasal dari Goddess. Walaupun tidak ada bukti yang jelas.
ITEM_20151116_007271	Tujuan dari komitmen lama menjadikan Tenet Church sebagai inti untuk melawan Raja iblis yang datang di masa depan. Mudah untuk dikontrol, dan pekerjaan pengembangan senjata mematikan bagi kaum demon adalah hal yang sangat multak.
ITEM_20151116_007272	Pada saat dimana tidak ada senjata, pekerjaan menaruh efek menekan tanaman dengan menggunakan tanaman sebagai dasarnya adalah pekerjaan yang lebih sulit. Jika salah maka senjata melemah terlebih dulu sebelum melawan musuh.
ITEM_20151116_007273	Kasus yang diaplikasikan paling pertama akan kekuatan sihir untuk melawan binatang liar di area ini oleh Lucas Lord.
ITEM_20151116_007274	Karena sulit menghadapi para Monster yang bermutasi, maka harus membuat senjata yang lebih kuat dari aslinya dengan menambahkan kekuatan sihir.
ITEM_20151116_007275	Sebelum hari Medzio Diena, jumlah monster tipe serangga sedikit, dan juga tidak terlalu ganas. Waktu itu adalah saat indah dimana dengan senjata yang diperkuat oleh sihir biasa saja sudah cukup bagi seorang magician.
ITEM_20151116_007276	Orang-orang yang mendukung teori penciptaan awal Ruklys dari senjata ini, berkata telah berusaha keras seperti ini untuk memberikan senjata yang layak masing-masing kepada orang dari berbagai tipe yang dikumpulkan dibawahnya sendiri. Orang-orang yang menentang adalah orang yang sungguh luar biasa, tetapi berpikir bahwa tidak memiliki pengalaman luas mengaplikasikan pada senjata dari tipe lainnya.
ITEM_20151116_007277	Sebelum hari Medzio Diena pun, halangan terbesar yang mengganggu para Pilgrim adalah kemunculan dari Demon. Senjata seperti ini sulit untuk dipakai oleh pasukan pengawal, tetapi merupakan sarana yang bisa mudah diintensikan kepada para Pilgrim pada kondisi sulit.
ITEM_20151116_007278	Senjata Istora mendapat banyak perdebatan dari berbagai sisi karena sebenarnya efek senjata ini berpengaruh pada monster mutasi, tetapi juga dikatakan senjata ini memiliki hubungan fundamental kekuatan suci dari Goddess yang bukan kekuatan alam atau sihir.
ITEM_20151116_007279	Bow [Missile] 
ITEM_20151116_007280	Para pembuat busur ini membanggakan poin dimana senjata ini dibuat dengan teknik sendiri yang tiada hubungannya dengan Astral Tower pada saat busur busur ini dibuat mereka.
ITEM_20151116_007281	Untuk membuat busur ini, dibutuhkan usaha keras menunggu saat Bracken mekar di tempat yang tidak bisa dilihat oleh siapapun pada waktu khusus. Sebenarnya meletakkan akar pada saat upacara khusus yang menggunakan sihir mengubah kehidupan dari Bracken menjadi kematian.
ITEM_20151116_007282	Menurut opini, ada yang berkata bahwa senjata ini memiliki efek yang reaktif pada bau unik dari binatang.
ITEM_20151116_007283	Senjata Range memiliki fundamental bagian utama dan pelontar dari kekuatan sihir, dan mengantarkan terus menerus kekuatan yang ditentukan, walaupun pemakainya tidak mengatur secara langsung pada proses itu pun, senjata ini dibuat agar beroperasi demikian. Dan juga dibandingkan menaruhnya banyak, alangkah baiknya mengaplikasikan teknik agar kekuatan sihir dapat terpulikan sendiri pada senjata.
ITEM_20151116_007284	Menurut perkataan yang disampaikan Agailla Flurry, Jika busur ini sampai ke tangan Lidia Sharpen maka dapat mengalahkan Lord Demon Dienado dengan mudah. Tentu saja jika dimiliki oleh orang lain sepertinya tidak ada efeknya sama sekali.
ITEM_20151116_007285	Beberapa orang berpikir bahwa alasan tidak adanya catatan komentar mengenai busur ini oleh Lidia Sharpen, karena pada saat itu tidak ada busur ini dan cara pembuatannya. Pada saat Ruklys kalau saja teknik pembuatan busur ini ada, karena tahu komentar apapun melihat karakteristik Lidia Sharpen, maka tidak mungkin diturunkan. Maka dari itu item-item Krag ditekankan sebagai item baru dari masa depan karena semua tidak ada hubungannya dengan Ruklys.
ITEM_20151116_007286	Dapat memberikan damage kuat kepada monster tipe mutan walaupun senjata ini ringan sepreti busur. Karena itu adalah Istora Weapon.
ITEM_20151116_007287	Crossbow [Missile] 
ITEM_20151116_007288	Tenet Crossbow adalah salah satu senjata yang dibuat oleh para anggota Tenet Church, yang ditemukan dan dibuat belakangan ini.
ITEM_20151116_007289	Sebelum hari Medzio Diena upacara menjaga pembakaran Bracken dianggap sebagai adat untuk meminta peruntungan atau permintaan, tetapi setelah hari Medzio Diena seluruh kehidupan manusia telah berubah total ke bentuk lainnya.
ITEM_20151116_007290	Setelah terkena serangan senjata ini, Tanda memberikan efeknya sesaat ketika sedikit tidak bergerak. Hanya saja karena sedikit pergerakan yang sangat kecil itu pun, terdapat perbedaan waktu hanya sesaat saja katanya.
ITEM_20151116_007291	Semua Pillis Weapon tidak dibuat dengan dasar sihir yang sama. Untuk model ini bukan menyimpan sihir yang berbahaya pada monster tipe mutasi pada proyektil, tetapi Ketika mengenai monster menyebabkan kerusakan yang variatif.
ITEM_20151116_007292	Teknik produksi Flurry yang terlupakan dalam waktu lama, setelah hari Medzio Diena pencapaian mendapat keterangan baru sebagian terdapat pada para ilmuwan. Mereka tanpa batasan menghidupkan kembali teknik produksi yang dibutuhkan pada era yang membutuhkan pengembangan dari ilmu metalurgi dan eksplorasi reruntuhan, dan itu merupakan satu alasan dapat mewujudkan kembali senjata ini.
ITEM_20151116_007293	Catatan yang direfrensikan Lidia Sharpen mengenai Krag Crossbow, karena muncul pada catatan akhir tahun miliknya sehingga dilihat sebagai periode yang muncul pertama kali dari periode ini. Tetapi beberapa orang mengatakan senjata ini sudah ada sejak periode itu, sehingga Lidia Sharpen hanya merefrensikannya saat itu.
ITEM_20151116_007294	Pilgrim Crossbow adalah senjata yang dipilih oleh para Pilgrim yang memiliki sedikit keleluasaan. Merupakan sifat alami manusia ingin menghadapi lawan dengan mudah dari jauh dibandingkan Wand yang memiliki kekuatan sihir.
ITEM_20151116_007295	Area Istora suatu waktu dianggap sebagai tempat pensiun dari para ilmuwan, dan para ilmuwan itu melalui pertukaran membuat berbagai macam penemuan, dan saat ini pun reformasi itu sedang terjadi. Istora Crossbow merupakan salah satu penemuan yang muncul setelah hari Medzio Diena.
ITEM_20151116_007296	Tenet Mace adalah dasar dari senjata yang berhubungan dengan semua Tenet Church. Senjata ini telah ada sejak awal Paladin Master, dan setelah itu merupakan senjata yang mengaplikasikan sihir pertama kali pada senjata lainnya.
ITEM_20151116_007297	Beberapa orang menyembunyikan kekuatan misterius dari Bracken sejak lama dari Para Goddess, melalui upacara pengamatan sebelum hari Medzio Diena, merepa tela hberpikir bahwa kekuatan itu bisa diaplikasikan kepada senjata. Jika memikirkan ada yang sudah lama, selama itu seorang ahli teologis ataupun priest tidak ada yang pernah meneliti secara mendalam akan hal ini.
ITEM_20151116_007298	Binatang buas adalah merupakan musuh pasti yang mudah ditemui oleh para Pilgrim atau orang yang berlatih. Jika pengaruh dari Goddess tidak tersampaikan maka harus mengatasi mereka dengan kekuatan sihir.
ITEM_20151116_007299	Beberapa Priest berpikir untuk membuat senjata untuk menghadapi monster yang bermutasi dari berbagai jenis material.Senjata ini pada saat bersamaan diaplikasikan melalui proses yang rumit dengan diperkuat oleh metal dan menyimpan kekuatan suci, lalu memiliki kekuatan sihir.
ITEM_20151116_007300	Mace terbuat dengan tidak kehilangan teknik produksi. Jika legenda yang dihubungkan pada Mavern maka situasi apapun dianggap penting,dan memiliki alasan besar untuk mencari posisi kuat diantara cleric. Berkatnya teknik pembuatan dari Flurry yang merupakan Murid Mavern, catatan itu tersisa dan telah digunakan.
ITEM_20151116_007301	Orang-orang tertentu berpikir bahwa senjata ini memiliki kekuatan yang menghancur batu karena namanya.
ITEM_20151116_007302	Merupakan senjata yang paling banyak digunakan oleh orang yang awalnya adalah Cleric, ketika berjalan ke jalan dari Pilgrim. Alasan dari pada Cleric itu adalah karena terbiasa dengan Mace, dan sepertinya terdapat tren untuk menggunakannya.
ITEM_20151116_007303	Penemuan masa lalu seperti Istora Mace diberitahukan kembali, dan muncullah pendapat tentang para ilmuwan yang harus muncul pada pekerjaan menyelesaikan bencana yang datang pada hari Medzio Diena.
ITEM_20151116_007304	Spear satu tangan yang merupakan bentuk pengembangan milik Espontoon
ITEM_20151116_007305	Memasukkan sihir pada senjata yang dapat dipisah adalah pekerjaan yang sulit. Dan juga mata tombak dan juga pegangan tombak, sulit diketahui oleh orang biasa bagian mana yang memiliki kekuatan sihir untuk melawan iblis.
ITEM_20151116_007306	Pada tombak ini tersembunyi motif sihir Koru yang melambangkan tunas dari Bracken dengan bentuk tersembunyi. Tunas ini memiliki arti besar sebagai lambang religius sejak lama.
ITEM_20151116_007307	Bahkan jika mendapatkan damage yang lebih besar daripada para binatang buas, tidaklah baik merekomendasikan senjata ini untuk dipakai berburu. Sebenarnya dibandingkan senjata untuk berburu lebih aman bergantung pada jebakan dan perangkap.
ITEM_20151116_007308	Beberapa orang yang memakai senjata ini dengan sempurna, setelah mengenai tubuh monster dengan melemparkannya dari jauh, mencabutnya kembali sehingga dapat menyerang. Hanya saja teknik bertempur seperti ini jika sendirian, sebenarnya tidak efektif.
ITEM_20151116_007309	Sayangnya, teknik pembuatan Escanciu Spear dalam kondisi tidak diketahui sebagian. Hanya saja dengan merefrensikan senjata lainnya, menggunakan bahan lain yang tidak diketahui pasti sebagai pengganti bagian yang tidak diketahui, sehingga efek yang diharapkan muncul. Masalahnya titik dimana apakah bahan yang dipikirkan oleh Flurry pertama kali benar atau tidak.
ITEM_20151116_007310	Penemu dari senjata ini menyembunyikan identitasnya karena alasan tertentu, dan menggunakan nama Krag, yang pasti senjata ini sungguh membantu ketika berburu monster.
ITEM_20151116_007311	Demon yang mengganggu Revelation adalah masalah, tetapi mahluk buas yang merupakan penghalang dari revelation adalah hal yang sama. Spear merupakan senjata yang kuat bagaimanapun, dan dipilih karena tidak membutuhkan banyak perawatan dibandingkan Throwing weapon, dan juga dapat digunakan sebagai Wand.
ITEM_20151116_007312	Menurut opini seseorang, yang membedakan Istora Spear dengan Istora weapon lainnya, ia memiliki suatu bentuk awal yang sudah ada sejak semula, dan dari sana menjadi awal mula ditemukannya jenis senjata Istora lainnya.
ITEM_20151116_007313	Dibuat untuk memiliki daya tahan yang kuat agar dapat menghadapi monster tipe mutasi yang menyerbu.
ITEM_20151116_007314	Jika serangga datang menyerang, terkadang terdapat mereka datang dari arah udara bebas. Maka dari itu pemakai senjata ini membutuhkan persiapan terhadap monster tipe serangga yang menyerang dari udara bebas.
ITEM_20151116_007315	Kelemahan paling besar dari teori asal mula dari orang-orang yang beropini akan Krag Weapon milik Ruklys adalah, senjata ini dibuat sebelum pemberontakannya dantidak ada alasan namanya digunakan pada senjata itu, dan tidak dapat menjelaskan titik tidak adanya waktu untuk melakukan penemuan setelah pemberontakan.
ITEM_20151116_007316	Konfigurasi dari orang-orang yang turut berpartisipasi pada revelation adalah senjata yang memperlihatkan secara jelas titik yang sangat bervariasi. Merupakan senjata yang baik untuk dipilih, jika bukan merupakan orang yang tidak khawatir akan barang bawaan pada perjalanannya.
ITEM_20151116_007317	Istora Pike disebut sebagai Istora weapon pertama yang mengaplikasikan teknik yang ditemukan dari Istora Spear.
ITEM_20151116_007318	Peralatan tempur yang berawal dari Tenet Church tidak semua ditemukan pada periode yang sama. Staff dibuat telat jika dibandingkan kesederhanaannya itu, benda ini telah diselesaikan ketika usaha keras berhasil untuk menjaga waktu yang ditentukan dari durasi sihir yang berbeda sesuai dengan materialnya.
ITEM_20151116_007319	Sejak tumbuhan mulai bertumbuh secara pesat, sudah terdapat kematian yang hidup di dalam pertumbuhan yang tergesa-gesa itu. Kehidupan yang dikonsumsi untuk pertumbuhan cepat juga mempercepat kematian, Kekuatan sihir yang didapat dari Bracken mengembalikan efek seperti itu kepada tanaman lainnya.
ITEM_20151116_007320	Merupakan sesuatu yang kontradiktif tetapi, orang-orang yang memberikan bantuan paling banyak pada pekerjaan melelahkan melawan binatang buas dengan equipment ini, merpakan orang-orang yang bekerja sangat menyayangi binatang sebelum hari Medzio Diena.
ITEM_20151116_007321	Memberikan sihir perlawanan pada Monster tipe mutasi adalah proses sulit dibandingkan dugaan. Di satu sisi menekan kecenderungan mutasi benda karena hari Medzio Diena, sebagai senjata harus mendapat kekuatan sihir.
ITEM_20151116_007322	Menurut opini, Agaria Flurry berpendapat karena sampai saat ini tidak ada orang yang memiliki pemikiran untuk membuat senjata melawan monster tipe Serangga.
ITEM_20151116_007323	Orang-orang yang beropini akan teori asal mula Ruklys, karena pada saat itu Ruklys dianggap sebagai pemberontak, maka ia menyembunyikan namanya dan menggunakan nama seperti ini. Tetapi orang-orang seperti itu tidak bisa menjelaskan alasan kenapa Nama Krag digunakan.
ITEM_20151116_007324	Selama beberapa waktu yang lama manusia bersama dengan Para Goddess, tidaklah sedikit tempat-tempat tersimpannya jejak keberadaan dan cerita dari Goddess di beberapa tempat di kerajaan. Muncul orang yang ziarah ke tempat seperti ini, dan pencarian cara agar mereka dapat berkelana adalah perkerjaan yang sangat alamiah.
ITEM_20151116_007325	"Beberapa orang berpikir karena monster tipe mutasi melawan hukum alam, sehingga mendapatkan damage yang lebih banyak dari Istora Weapon.
"
ITEM_20151116_007326	 - Seluruh skill Cryomancer meningkat +2 level {nl}  - Ketika menyerang menggunakan Ice Attribute Skill, kemungkinan 15% memberikan efek Freezing kepada musuh selama 3 detik
ITEM_20151116_007327	Gun[Missile}
ITEM_20151116_007328	Training Revolver
ITEM_20151116_007329	Jenis Istora Weapon ditinjau dan melalui beberapa ilmuwan dari area Istora, telah ditemukan senjata dengan bentuk yang sama sekali berbeda. Senjata ini adalah salah satu contoh yang mewakilkannya.
ITEM_20151116_007330	Epe
ITEM_20151116_007331	Training Rapier
ITEM_20151116_007332	Aston Rapier
ITEM_20151116_007333	Sharp Rapier
ITEM_20151116_007334	Dualist
ITEM_20151116_007335	#NAME?
ITEM_20151116_007336	Benire
ITEM_20151116_007337	- Semua Fencer Skills Level +2{nl} - 3% chance tambahan damage holy property ketika sedang menyerang
ITEM_20151116_007338	Canon 2
ITEM_20151116_007339	Canon 3
ITEM_20151116_007340	Canon 4
ITEM_20151116_007341	Canon 5
ITEM_20151116_007342	Muskeet
ITEM_20151116_007343	Muskeet [Missile]
ITEM_20151116_007344	Muskeet 2
ITEM_20151116_007345	Termasuk ringan jika dibandingkan Armor dengan defense yang sama.
ITEM_20151116_007346	Dahulu kala seorang Goddess membuat beberapa benda dan menawarkannya kepada Para Goddess lainnya. Para Goddess yang berpartisipasi akan hal ini, biasanya berpartisipasi karena menganggap hal ini permainan saja, tetapi tujuan dari Goddess yang mengajak melakukan hal ini adalah untuk memberikan barang-barang suci milik para Goddess dengan tujuan agar dapat membantu manusia ke depannya. Salah satu dari barang itu tidak lain adalah Glove ini.
ITEM_20151116_007347	"Dulu kala para Goddess berkumpul di suatu tempat dan memainkan permainan lalu membuat benda-benda yang memiliki kekuatan suci. Tempat mereka berkumpul disebut Olg Garden katanya, tetapi kebenaran itu sulit untuk diketahui.
Bagaimanapun Benda yang dibuat pada saat bersamaan adalah seperti sepatu ini yang tersisa di dunia dan memiliki nilai tersebut. "
ITEM_20151116_007348	Walaupun tidak dapat membuat mengabdikan diri sepenuh hati kepada Para Goddess, dengan adanya benda-benda seperti ini, secara tidak langsung dengan kekuatan dari para Goddess mengarah kepada para musuh di dunia dan memiliki arti penting dari kebenaran yang ada.
ITEM_20151116_007349	Dahulu pada suatu tempat yang disebut Olg Garden of Goddess, ketika para Goddess membuat benda-benda misterius untuk permainan, beberapa benda dibuat dengan cara menambahkan kekuatan suci pada benda yang telah ada saat ini. Pakaian ini juga termasuk akan benda tersebut.
ITEM_20151116_007350	Tempat Glove ini dibuat, adalah Goddess' Ancient Garden yang dimana dahulu para Goddess berkumpul dan membuat beberapa jenis benda-benda, entah apakah tempat ini sekarang memiliki nama yang sama dengan yang dulu atau tidak. Tetapi bagaimanapun tempat Glove ini dibuat untuk pertama kalinya, sudah pasti di Garden tersebut.
ITEM_20151116_007351	Equipment yang memiliki nama Ogva, diketahui tidak terdapat cara membuatnya secara terpisah. Benda-benda ini merupakan bukti tidak langsung akan asal muasal dari Para Goddess.
ITEM_20151116_007352	Terdapat berbagai jenis teori, tetapi Goddess pertama yang menganjurkan untuk membuat berbagai equipment Ogva dengan memanggil para Goddess, dan Laima Goddess disebut-sebut adalah Goddess yang paling berpengaruh.
