ETC_20150317_000001	Kepa
ETC_20151116_016639	Awal yang terberkahi
ETC_20151116_016640	Dapatkan blessing dari Cleric Sub master
ETC_20151116_016641	Dapatkan blessing dari Krivis Sub master
ETC_20151116_016642	Dapatkan blessing dari Bokor Sub master
ETC_20151116_016643	Bunuh demon atau monster di Bracken Forest 63_3
ETC_20151116_016644	Sembuhkan refugee yang terjatuh
ETC_20151116_016645	Patung Goddess Vakarine di Lemprasa Pond
ETC_20151116_016646	Patung Goddess Zemyna di Lemprasa Pond
ETC_20151116_016647	Patung Goddess Vakarine di Woods of the Linked Bridges
ETC_20151116_016648	Patung Goddess Vakarine di Paupys Port
ETC_20151116_016649	Kalahkan monster dengan menggunakan Highlander skills
ETC_20151116_016650	Kalahkan monster di Feretory Hills tanpa menggunakan buff apapun
ETC_20151116_016651	Defeat the beast monsters on Feretory Hills
ETC_20151116_016652	Kalahkan monster di Feretory Hills
ETC_20151116_016653	Serap spirit dari monsters
ETC_20151116_016654	Kalahkan monster setelah meminum Barbarian's potion
ETC_20151116_016655	Defeat the monsters using skills that doesn't use a shield
ETC_20151116_016656	Kalahkan monster saat sedang menunggangi Companion
ETC_20151116_016657	Aturlah Patung Orsha Goddess Vakarine
ETC_20151116_016658	Mendapatkan magic artifact
ETC_20151116_016659	Isi kekuatan dari Magic Concentration Orb yang pertama
ETC_20151116_016660	Isi kekuatan dari Magic Concentration Orb yang kedua
ETC_20151116_016661	Isi kekuatan dari Magic Concentration Orb yang ketiga
ETC_20151116_016662	Non-aktifkan artifact
ETC_20151116_016663	Letakkan Orb di sebelah kiri device
ETC_20151116_016664	Letakkan Orb di bagian depan device
ETC_20151116_016665	Letakkan Orb di sebelah kanan device
ETC_20151116_016666	Mencapai total akumulasi 100 kill Vubbe Raider
ETC_20151116_016667	Goddess, kami membawa persembahan ini kepada Engkau (1)
ETC_20151116_016668	Goddess, kami membawa persembahan ini kepada Engkau (2)
ETC_20151116_016669	Kalahkan monster di laboratory dan investigasi peralatan di lab
ETC_20151116_016670	Bakar laboratorium pertama
ETC_20151116_016671	Bakar laboratorium kedua
ETC_20151116_016672	Bakar habis laboratory pertama
ETC_20151116_016673	Bakar habis laboratory kedua
ETC_20151116_016674	Amati reaksi dari Perit's
ETC_20151116_016675	Letakkan voodooed wooden piece
ETC_20151116_016676	Amati reaksi dari Perit's
ETC_20151116_016677	Serahkan potion yang dapat memulihkan HP ke Roge
ETC_20151116_016678	Cari merchant-merchant yang tersebar
ETC_20151116_016679	Cari tanaman yang dapat mengobati wound of Tales
ETC_20151116_016680	Hancurkan sumber listrik
ETC_20151116_016681	Hancurkan alat yang membuat lapisan perlindungan
ETC_20151116_016682	Hancurkan kuali
ETC_20151116_016683	Memberikan stamina recovery potion kepada korban eksperimen.
ETC_20151116_016684	Temukan  dan non aktifkan device yang menyebabkan Edmundas pain. 
ETC_20151116_016685	Non aktifkan magic device immobilizing Edmundas.
ETC_20151116_016686	Temukan jejak manusia di Demon experiment site.
ETC_20151116_016687	Mendapatkan objek suci yang dihancurkan oleh demon.
ETC_20151116_016688	Mengantarkan item yang dapat menyebabkan overload device ke Edmundas.
ETC_20151116_016689	Temukan experiment journal yang ditulis oleh Wizard yang tidak dikenal.
ETC_20151116_016690	Non aktifkan Gigantic Bracken Spore Breeding device.
ETC_20151116_016691	Ekstrak Shiny Moss
ETC_20151116_016692	Gunakan Scroll Kedoraomer Merchants ke newbie revelators didekat fields Klaipeda atau Orsha
ETC_20151116_016693	Kumpulkan cairan dari tubuh monster yang masih baru
ETC_20151116_016694	Kumpulkan material di tombstones dari bebatuan yang ada didekatnya
ETC_20151116_016695	Kumpulkan short leather strings dari monsters
ETC_20151116_016696	Tanyakan arti penting dari tombstones of Nestospa
ETC_20151116_016697	Tanya red energies yang keluar dari tombstone
ETC_20151116_016698	Increases the backstab damage by 400% when attacking from behind {nl} evasion {img red_down_arrow 16 16} decreased by 188
ETC_20151116_016699	Player Max Level
ETC_20151116_016700	OptDesc/ - Thurst Skill Level +1
ETC_20151116_016701	OptDesc/ - Bash Skill Level +1
ETC_20151116_016702	OptDesc/ - Gung Ho Skill Level +1
ETC_20151116_016703	OptDesc/ - Concentrate Skill Level +1
ETC_20151116_016704	OptDesc/ - Pain Barrier Skill Level +1
ETC_20151116_016705	OptDesc/ - Restrain Skill Level +1
ETC_20151116_016706	OptDesc/ - Pommel Beat Skill Level +1
ETC_20151116_016707	OptDesc/ - Double Slash Skill Level +1
ETC_20151116_016708	OptDesc/ - Wagon Wheel Skill Level +1
ETC_20151116_016709	OptDesc/ - Catar stroke Skill Level +1
ETC_20151116_016710	OptDesc/ - Crown SKill Level +1
ETC_20151116_016711	OptDesc/ - Cross Guard Skill Level +1
ETC_20151116_016712	OptDesc/ - Moulinet Skill Level +1
ETC_20151116_016713	OptDesc/ - Skyliner Skill Level +1
ETC_20151116_016714	OptDesc/ - Cross Cut Skill Level +1
ETC_20151116_016715	OptDesc/ - Skull Swing Skill Level +1
ETC_20151116_016716	OptDesc/ - Vertical Slash Skill Level +1
ETC_20151116_016717	OptDesc/ - Umbo Blow Skill Level +1
ETC_20151116_016718	OptDesc/ - Rim Blow Skill Level +1
ETC_20151116_016719	OptDesc/ - Swash Buckling Skill Level +1
ETC_20151116_016720	OptDesc/ - Guardian Skill Level +1
ETC_20151116_016721	OptDesc/ - Shield Drop Level +1
ETC_20151116_016722	OptDesc/ - High Guard Skill Level +1
ETC_20151116_016723	OptDesc/ - ButterFly Skill Level +1
ETC_20151116_016724	OptDesc/ - Umbo Thurst Skill Level +1
ETC_20151116_016725	OptDesc/ - Stabbing SKill Level +1
ETC_20151116_016726	OptDesc/ - Pierce Skill Level  +1
ETC_20151116_016727	OptDesc/ - Finestra Skill Level +1
ETC_20151116_016728	OptDesc/ - Synchro Thrusting SKill Level +1
ETC_20151116_016729	OptDesc/ - Long Stride Skill Level +1
ETC_20151116_016730	OptDesc/ - Spear Lunge Skill Level +1
ETC_20151116_016731	OptDesc/ - Throwing Spear Skill Level +1
ETC_20151116_016732	OptDesc/ - Embowel Skill Level +1
ETC_20151116_016733	OptDesc/ - Stomping Kick Level Level +1
ETC_20151116_016734	OptDesc/ - Cleave Skill Level +1
ETC_20151116_016735	OptDesc/ - Helm Chopper SKill Level +1
ETC_20151116_016736	OptDesc/ - Warcry SKill Level +1
ETC_20151116_016737	OptDesc/ - Frenzy Skill Level +1
ETC_20151116_016738	OptDesc/ - Seism Skill Level +1
ETC_20151116_016739	OptDesc/ - Giant Swing Skill Level +1
ETC_20151116_016740	OptDesc/ - Pouncing Skill Level +1
ETC_20151116_016741	OptDesc/ - Impaler Skill Level +1
ETC_20151116_016742	OptDesc/ - Earth Wave Skill Level +1
ETC_20151116_016743	OptDesc/ - Trot Skill Level +1
ETC_20151116_016744	OptDesc/ - Steed Charge Skill Level +1
ETC_20151116_016745	OptDesc/ - Doom Spike Skill Level +1
ETC_20151116_016746	OptDesc/ - Rush Skill Level +1
ETC_20151116_016747	OptDesc/ - Jolly Roger Skill Level +1
ETC_20151116_016748	OptDesc/ - Iron hook Skill Level +1
ETC_20151116_016749	OptDesc/ - Keel Hauling Skill Level +1
ETC_20151116_016750	OptDesc/ - Dust Devil Skill Level +1
ETC_20151116_016751	OptDesc/ - Double Weapon Assault Skill Level +1
ETC_20151116_016752	OptDesc/ - Hexen Dropper Skill Level +1
ETC_20151116_016753	OptDesc/ - Punish Skill Level +1
ETC_20151116_016754	OptDesc/ - Deeds of Valor Skill Level +1
ETC_20151116_016755	OptDesc/ - Mordschlag Skill Level +1
ETC_20151116_016756	OptDesc/ - Double Pay Earn Skill Level +1
ETC_20151116_016757	OptDesc/ - Cyclone Skill Level +1
ETC_20151116_016758	OptDesc/ - Shield Charge Skill Level +1
ETC_20151116_016759	OptDesc/ - Montano Skill Level +1
ETC_20151116_016760	OptDesc/ - Targe Smash Skill Level +1
ETC_20151116_016761	OptDesc/ - Shield Push Skill Level +1
ETC_20151116_016762	OptDesc/ - Shield Shoving Skill Level +1
ETC_20151116_016763	OptDesc/ - Shield Bash Skill Level +1
ETC_20151116_016764	OptDesc/ - Slithering Skill Level +1
ETC_20151116_016765	OptDesc/ - Shoothing Star Skill Level +1
ETC_20151116_016766	OptDesc/ - High kik Skill Level +1
ETC_20151116_016767	OptDesc/ - Arrest Skill Level +1
ETC_20151116_016768	OptDesc/ - Lunge Skill Level +1
ETC_20151116_016769	OptDesc/ - Sept Etoiles Skill Level +1
ETC_20151116_016770	OptDesc/ - Attaque Coquille Skill Level +1
ETC_20151116_016771	OptDesc/ - Esquive Toucher Skill Level +1
ETC_20151116_016772	OptDesc/ - Flanconnade Skill Level +1
ETC_20151116_016773	OptDesc/ - Attaque Composee Skill +1
ETC_20151116_016774	OptDesc/ - Energy Bolt Skill Level +1
ETC_20151116_016775	OptDesc/ - Lethargy Skill Level +1
ETC_20151116_016776	OptDesc/ - Sleep Skill Level +1
ETC_20151116_016777	OptDesc/ - Reflect Shield SKill Level +1
ETC_20151116_016778	OptDesc/ - Earthquake Skill Level +1
ETC_20151116_016779	OptDesc/ - Surespell Skill Level +1
ETC_20151116_016780	OptDesc/ - Magic Misiel Skill Level +1
ETC_20151116_016781	OptDesc/ - Fireball Skill Level +1
ETC_20151116_016782	OptDesc/ - Firewall Skill Level +1
ETC_20151116_016783	OptDesc/ - Inchant Fire Skill Level +1
ETC_20151116_016784	OptDesc/ - Flare Skill Level +1
ETC_20151116_016785	OptDesc/ - Flame Ground Skill Level +1
ETC_20151116_016786	OptDesc/ - Fire Fillar SKill Level +1
ETC_20151116_016787	OptDesc/ - Hell Breath Skill Level +1
ETC_20151116_016788	OptDesc/ - Ice Bolt SKill Level +1
ETC_20151116_016789	OptDesc/ - Ice Pike Skill Level +1
ETC_20151116_016790	OptDesc/ - Ice Wall Skill Level +1
ETC_20151116_016791	OptDesc/ - Ice Blast Skill Level +1
ETC_20151116_016792	OptDesc/ - Gust Skill Level +1
ETC_20151116_016793	OptDesc/ - Snow Rolling Skill Level +1
ETC_20151116_016794	OptDesc/ - Forst Fillar Skill Level +1
ETC_20151116_016795	OptDesc/ - Phychic Pressure Skill Level +1
ETC_20151116_016796	OptDesc/ - Telekinesis Skill Level +1
ETC_20151116_016797	OptDesc/ - Swap SKill Level +1
ETC_20151116_016798	OptDesc/ - Teleportation Skill Level +1
ETC_20151116_016799	OptDesc/ - Magnetic Force Skill Level +1
ETC_20151116_016800	OptDesc/ - Raise Skill Level +1
ETC_20151116_016801	OptDesc/ - Gravity Pole Skill Level +1
ETC_20151116_016802	OptDesc/ - Summoning Skill Level +1
ETC_20151116_016803	OptDesc/ - Summon Familiar Skill Level +1
ETC_20151116_016804	OptDesc/ - Summon Salamion Skill Level +1
ETC_20151116_016805	OptDesc/ - Physical Link Skill Level +1
ETC_20151116_016806	OptDesc/ - Joint Penalty Skill Level +1
ETC_20151116_016807	OptDesc/ - Hangman's Knot Skill Level +1
ETC_20151116_016808	OptDesc/ - Spiritual Chain Skill Level +1
ETC_20151116_016809	OptDesc/ - Umbilical Cord Skill Level +1
ETC_20151116_016810	OptDesc/ - Quicken Skill Level +1
ETC_20151116_016811	OptDesc/ - Reincarnate Skill Level +1
ETC_20151116_016812	OptDesc/ - Stop Skill Level +1
ETC_20151116_016813	OptDesc/ - Slow Skill Level +1
ETC_20151116_016814	OptDesc/ - Haste Skill Level +1
ETC_20151116_016815	OptDesc/ - Back Masking Skill Level +1
ETC_20151116_016816	OptDesc/ - Gather Corpse Skill +1
ETC_20151116_016817	OptDesc/ - Flash Cannon Skill Level +1
ETC_20151116_016818	OptDesc/ - Flash Hoop Skill +1
ETC_20151116_016819	OptDesc/ - Dirty Poll Skill Level +1
ETC_20151116_016820	OptDesc/ - Corpse Tower Skill Level +1
ETC_20151116_016821	OptDesc/ - Swell Left Arm Skill Level +1
ETC_20151116_016822	OptDesc/ - Shrink Body Skill Level +1
ETC_20151116_016823	OptDesc/ - Swell Body Skill Level +1
ETC_20151116_016824	OptDesc/ - Transpose Skill Level +1
ETC_20151116_016825	OptDesc/ - Swell Right Arm Skill Level +1
ETC_20151116_016826	OptDesc/ - Swell Brain Skill Level +1
ETC_20151116_016827	OptDesc/ - Electrocute Skill Level +1
ETC_20151116_016828	OptDesc/ - Stone Curse Skill Level +1
ETC_20151116_016829	OptDesc/ - Hail Skill Level +1
ETC_20151116_016830	OptDesc/ - Prominence Skill Level +1
ETC_20151116_016831	OptDesc/ - Meteo Skill Level +1
ETC_20151116_016832	OptDesc/ - Freezing Spear Skill Level +1
ETC_20151116_016833	OptDesc/ - Rain Skill Level +1
ETC_20151116_016834	OptDesc/ - Frost Cloud Skill Level +1
ETC_20151116_016835	OptDesc/ - Swift Step Skill Level +1
ETC_20151116_016836	OptDesc/ - Multi Shot Skill Level +1
ETC_20151116_016837	OptDesc/ - Full Draw Skill Level +1
ETC_20151116_016838	OptDesc/ - Oblique Shot Skill Level +1
ETC_20151116_016839	OptDesc/ - Kneeling Shot Skill Level +1
ETC_20151116_016840	OptDesc/ - Heavy Shot Skill Level +1
ETC_20151116_016841	OptDesc/ - twin Arrow Skill Level +1
ETC_20151116_016842	OptDesc/ - Coursing Skill Level +1
ETC_20151116_016843	OptDesc/ - Snatching Skill Level +1
ETC_20151116_016844	OptDesc/ - Pointing Skill Level +1
ETC_20151116_016845	OptDesc/ - Rush Dog Skill Level +1
ETC_20151116_016846	OptDesc/ - Retrieve Skill Level +1
ETC_20151116_016847	OptDesc/ - Hounding Skill Level +1
ETC_20151116_016848	OptDesc/ - Growling Skill Level +1
ETC_20151116_016849	OptDesc/ - Pavise Skill Level +1
ETC_20151116_016850	OptDesc/ - Scatter Caltrops Skill Level +1
ETC_20151116_016851	OptDesc/ - Stone Shot Skill Level +1
ETC_20151116_016852	OptDesc/ - Rapid Fire Skill Level +1
ETC_20151116_016853	OptDesc/ - Teardown Skill Level +1
ETC_20151116_016854	OptDesc/ - Running Shot Skill Level +1
ETC_20151116_016855	OptDesc/ - Barrage Skill Level +1
ETC_20151116_016856	OptDesc/ - High Anchoring Skill Level +1
ETC_20151116_016857	OptDesc/ - Critical Shot Skill Level +1
ETC_20151116_016858	OptDesc/ - Steady Aim Skill Level +1
ETC_20151116_016859	OptDesc/ - Time Bomb Arrow Skill Level +1
ETC_20151116_016860	OptDesc/ - Bound Shot Skill Level +1
ETC_20151116_016861	OptDesc/ - Spiral Arrow Skill Level +1
ETC_20151116_016862	OptDesc/ - Stake Stockades Skill Level +1
ETC_20151116_016863	OptDesc/ - Conceal Skill Level +1
ETC_20151116_016864	OptDesc/ - Claymore Skill Level +1
ETC_20151116_016865	OptDesc/ - Punji Stake Skill Level +1
ETC_20151116_016866	OptDesc/ - Detonate Traps Skill Level +1
ETC_20151116_016867	OptDesc/ - Broom Trap Skill Level +1
ETC_20151116_016868	OptDesc/ - Victim Bom Skill Level +1
ETC_20151116_016869	OptDesc/ - Spike Shooter Skill Level +1
ETC_20151116_016870	OptDesc/ - Detocifiy Skill Level +1
ETC_20151116_016871	OptDesc/ - Needle Blow Skill Level +1
ETC_20151116_016872	OptDesc/ - Confusion Skill Level +1
ETC_20151116_016873	OptDesc/ - Wugong Gu Skill Level +1
ETC_20151116_016874	OptDesc/ - Spend Poison Skill Level +1
ETC_20151116_016875	OptDesc/ - Poison Pot Skill Level +1
ETC_20151116_016876	OptDesc/ - Jincan Gu Skill Level +1
ETC_20151116_016877	OptDesc/ - Flu Flu Skill Level +1
ETC_20151116_016878	OptDesc/ - Flare Shot Skill Level +1
ETC_20151116_016879	OptDesc/ - Clocking Skill Level +1
ETC_20151116_016880	OptDesc/ - Undistance Skill Level +1
ETC_20151116_016881	OptDesc/ - Scan Skill Level +1
ETC_20151116_016882	OptDesc/ - SPlit Arrow Skill Level +1
ETC_20151116_016883	OptDesc/ - Sneak Hit Skill Level +1
ETC_20151116_016884	OptDesc/ - Paint Skill Level +1
ETC_20151116_016885	OptDesc/ - Capturing Skill Level +1
ETC_20151116_016886	OptDesc/ - Vendetta Skill Level +1
ETC_20151116_016887	OptDesc/ - Burrow Skill Level +1
ETC_20151116_016888	OptDesc/ - Evasion Skill Level +1
ETC_20151116_016889	OptDesc/ - Lachrymator Skill Level +1
ETC_20151116_016890	OptDesc/ - Back Step Skill Level +1
ETC_20151116_016891	OptDesc/ - Concentrated Fire Skill Level +1
ETC_20151116_016892	OptDesc/ - Caracole Skill Level +1
ETC_20151116_016893	OptDesc/ - Limacon Skill Level +1
ETC_20151116_016894	OptDesc/ - Retreat Shot Skill Level +1
ETC_20151116_016895	OptDesc/ - Broadhead Arrow +1
ETC_20151116_016896	OptDesc/ - Bodkin Point Skill Level +1
ETC_20151116_016897	OptDesc/ - Barbed Arrow Skill Level +1
ETC_20151116_016898	OptDesc/ - Cross Fire Skill Level +1
ETC_20151116_016899	OptDesc/ - Magic Arrow Skill Level +1
ETC_20151116_016900	OptDesc/ - Gather Corpse Skill Level +1
ETC_20151116_016901	OptDesc/ - Roost Skill Level +1
ETC_20151116_016902	OptDesc/ - Circling Skill Level +1
ETC_20151116_016903	OptDesc/ - Hovering Skill Level +1
ETC_20151116_016904	OptDesc/ - Pheasant Skill Level +1
ETC_20151116_016905	OptDesc/ - Hanging Shot Skill Level +1
ETC_20151116_016906	OptDesc/ - Cannon Skill Level +1
ETC_20151116_016907	OptDesc/ - Shot Down Skill Level +1
ETC_20151116_016908	OptDesc/ - Sieze Burst +1
ETC_20151116_016909	OptDesc/ - Cannon Blast Skill Level +1
ETC_20151116_016910	OptDesc/ - Heal Skill Level +1
ETC_20151116_016911	OptDesc/ - Cure Skill Level +1
ETC_20151116_016912	OptDesc/ - Safety Zone Skill Level +1
ETC_20151116_016913	OptDesc/ - Deprotected Zone Skill Level +1
ETC_20151116_016914	OptDesc/ - Divine Might Skill Level +1
ETC_20151116_016915	OptDesc/ - Fade Skill Level +1
ETC_20151116_016916	OptDesc/ - Guardian Saint Skill Level +1
ETC_20151116_016917	OptDesc/ - Aspersion Skill Level +1
ETC_20151116_016918	OptDesc/ - Monstrance Skill Level +1
ETC_20151116_016919	OptDesc/ - Blessing Skill Level +1
ETC_20151116_016920	OptDesc/ - Sacrament Skill Level +1
ETC_20151116_016921	OptDesc/ - Revive Skill Level +1
ETC_20151116_016922	OptDesc/ - Mass Heal Skill Level +1
ETC_20151116_016923	OptDesc/ - Exorcise Skill Level +1
ETC_20151116_016924	OptDesc/ - Stone Skin Skill Level +1
ETC_20151116_016925	OptDesc/ - Aukuras Skill Level +1
ETC_20151116_016926	OptDesc/ - Zalciai Skill Level +1
ETC_20151116_016927	OptDesc/ - Daino Skill Level +1
ETC_20151116_016928	OptDesc/ - Zaibas Skill Level +1
ETC_20151116_016929	OptDesc/ - Divine Stigma Skill Level +1
ETC_20151116_016930	OptDesc/ - Melstis Skill Level +1
ETC_20151116_016931	OptDesc/ - Hexing Skill Level +1
ETC_20151116_016932	OptDesc/ - Effigy Skill Level +1
ETC_20151116_016933	OptDesc/ - Zombify Skill Level +1
ETC_20151116_016934	OptDesc/ - Mackangdel Skill Level +1
ETC_20151116_016935	OptDesc/ - Bwa Kayiman Skill Level +1
ETC_20151116_016936	OptDesc/ - Samediveve Skill Level +1
ETC_20151116_016937	OptDesc/ - Ogouveve Skill Level +1
ETC_20151116_016938	OptDesc/ - DDamballa Skill Level +1
ETC_20151116_016939	OptDesc/ - Chortasmata Skill Level +1
ETC_20151116_016940	OptDesc/ - Carnivory Skill Level +1
ETC_20151116_016941	OptDesc/ - Sterea Trofh Skill Level +1
ETC_20151116_016942	OptDesc/ - Transform Skill Level +1
ETC_20151116_016943	OptDesc/ - Safe Shifting Skill Level +1
ETC_20151116_016944	OptDesc/ - Telepath Skill Level +1
ETC_20151116_016945	OptDesc/ - Out of Body Skill Level +1
ETC_20151116_016946	OptDesc/ - Astral Body Explosion Skill Level +1
ETC_20151116_016947	OptDesc/ - Vashita Siddhi Skill Level +1
ETC_20151116_016948	OptDesc/ - Possession Skill Level +1
ETC_20151116_016949	OptDesc/ - Carve Vakarine Skill Level +1
ETC_20151116_016950	OptDesc/ - Statue of Goddess Zemyna Skill Level +1
ETC_20151116_016951	OptDesc/ - Staue of Goddess Laima Skill Level +1
ETC_20151116_016952	OptDesc/ - Carve Skill Level +1
ETC_20151116_016953	OptDesc/ - Carve Owl Skill Level +1
ETC_20151116_016954	OptDesc/ - Carve Austras Koks Skill Level +1
ETC_20151116_016955	OptDesc/ - Statue of Goddess Ausrine Skill Level +1
ETC_20151116_016956	OptDesc/ - Arcane Energy Skill Level +1
ETC_20151116_016957	OptDesc/ - Change Skill Level +1
ETC_20151116_016958	OptDesc/ - Count Spell Skill Level +1
ETC_20151116_016959	OptDesc/ - Forecast Skill Level +1
ETC_20151116_016960	OptDesc/ - Prophecy Skill Level +1
ETC_20151116_016961	OptDesc/ - Iron Skill Level +1
ETC_20151116_016962	OptDesc/ - Double Punch Skill Level +1
ETC_20151116_016963	OptDesc/ - Palm Strike Skill Level +1
ETC_20151116_016964	OptDesc/ - Armor Break Skill Level +1
ETC_20151116_016965	OptDesc/ - Energy Blast Skill Level +1
ETC_20151116_016966	OptDesc/ - Inch Punch Skill Level +1
ETC_20151116_016967	OptDesc/ - Finger Flicking Skill Level +1
ETC_20151116_016968	OptDesc/ - Golden Bell Shield Skill Level +1
ETC_20151116_016969	OptDesc/ - Simony Skill Level +1
ETC_20151116_016970	OptDesc/ - Indulgentia Skill Level +1
ETC_20151116_016971	OptDesc/ - Discerning Evil Skill Level +1
ETC_20151116_016972	OptDesc/ - Increase Magic Defense Skill Level +1
ETC_20151116_016973	OptDesc/ - Oblation Skill Level +1
ETC_20151116_016974	OptDesc/ - Smite Skill Level +1
ETC_20151116_016975	OptDesc/ - Restoration Skill Level +1
ETC_20151116_016976	OptDesc/ - Resist Elements Skill Level +1
ETC_20151116_016977	OptDesc/ - Turn Undead Skill Level +1
ETC_20151116_016978	OptDesc/ - Conversion Skill Level +1
ETC_20151116_016979	OptDesc/ - Barrier Skill Level +1
ETC_20151116_016980	OptDesc/ - Conviction Skill Level +1
ETC_20151116_016981	Crossbow Pistol
ETC_20151116_016982	Recipe - Rapier
ETC_20151116_016983	Recipe - Epee
ETC_20151116_016984	Recipe - Sharp Raypear
ETC_20151116_016985	Recipe - Duelist
ETC_20151116_016986	Recipe - Benire
ETC_20151116_016987	Fencer Advancement
ETC_20151116_016988	Achievement Point Setting
ETC_20151116_016989	Achievement ClassName
ETC_20151116_016990	Error muncul ketika mengkonfirmasi informasi umur. Silahkan coba beberapa saat lagi.
ETC_20151116_016991	Kamu bukan member dari gemscool atau belum melakukan verifikasi ID.
ETC_20151116_016992	Penggunaan game diblokir karena aturan Shut-down
ETC_20151116_016993	Penggunaan game diblokir karena pemilihan aturan Shut-down
ETC_20151116_016994	Penggunaan game diblokir.
ETC_20151116_016995	Bukan PC Café yang mengaplikasikan PC Café Premium. Silahkan bertanya kepada Admin PC Café.
ETC_20151116_016996	Jumlah User yang diijinkan per Ip telah melewati batas. Silahkan bertanya kepada Admin PC Café.
ETC_20151116_016997	Jumlah User yang diijinkan per Ip telah melewati batas. Silahkan bertanya kepada Admin PC Café.
ETC_20151116_016998	PC yang diblokir koneksinya. Silahkan bertanya kepada Costumer Service Gemscool PC Café.
ETC_20151116_016999	Karena User PC Café meningkat banyak dadakan, maka gagal mengaplikasikan premium saat ini. Silahkan mencoba login lagi pada PC Café.
ETC_20151116_017000	Akses diblokir.
ETC_20151116_017001	Dosis bermain di Gemscool PC Café telah selesai, exit dari game. Silahkan bertanya kepada Admin PC Café bersangkutan.
ETC_20151116_017002	{Price}NXPConsumedToHire{Minute}Continue?
ETC_20151116_017003	Telah menaruh item yang salah. Silahkan konfirmasi title.
ETC_20151116_017004	Sebentar lagi kamu akan dipindahkan ke layar pemilihan karakter
ETC_20151116_017005	Chatting dilarang hingga {Time}.
ETC_20151116_017006	Trade dilarang hingga {Time}.
ETC_20151116_017007	File ipf yang rusak ditemukan. Menutup Client
ETC_20151116_017008	Lakukan Relogin.
ETC_20151116_017009	Zombie yang dibutuhkan untuk menggunakan Skill tidak ada.
ETC_20151116_017010	Silver pemilik donasi tidak cukup.
ETC_20151116_017011	Tidak dapat menggunakan Gem di equip yang dipilih.
ETC_20151116_017012	Bukan Gem yang dapat ditempat.
ETC_20151116_017013	Kehilangan beberapa Silver karena mati.
ETC_20151116_017014	Grimoire
ETC_20151116_017015	Necronomicon
ETC_20151116_017016	Hanya dapat digunakan di dalam kota
ETC_20151116_017017	Dagger
ETC_20151116_017018	Cannon
ETC_20151116_017019	Rifle
ETC_20151116_017020	Tidak ada area yang dapat dikunjungi pada Quest.
ETC_20151116_017021	Jumlah party quest yang diikuti : {count} / {max}{nl}
ETC_20151116_017022	Party Quest telah dipilih!
ETC_20151116_017023	Tidak dappat mencari NPC
ETC_20151116_017024	{DAYPLAYCOUNT} - {COUNT} kali percobaan {nl} range yang dapat dipilih adalah {MIN} ~ {MAX}.{nl} pada jangkauan ini silahkan pilih.
ETC_20151116_017025	Pilih Angka.
ETC_20151116_017026	Masukkan angka diantara {MIN} ~ {MAX}.
ETC_20151116_017027	Jawaban lebih besar dari {INPUT}.
ETC_20151116_017028	Jumlah penyelesaian Party Quest : {count} / {max}{nl}dari Party.  
ETC_20151116_017029	Kamu sedang melakukan Quest!
ETC_20151116_017030	Jawaban lebih kecil dari {INPUT}.
ETC_20151116_017031	Angka yang pernah dipilih sebelumnya. Pilihlah kembali angka diantara {MIN} ~ {MAX}.
ETC_20151116_017032	Telah menyelesaikan sebanyak {DAYPLAYCOUNT} dari {DAYMAXCOUNT} yang dapat dijalankan.
ETC_20151116_017033	Benar.
ETC_20151116_017034	Berbicara dengan Goddess.
ETC_20151116_017035	Kamu telah mendapatkan semua breath yang dibutuhkan
ETC_20151116_017036	Mendapatkan pecahan yang terukir simbol Namoto!
ETC_20151116_017037	Kamu tidak melihat adanya keanehan lagi
ETC_20151116_017038	Kamu telah menggunakan semua  scroll of Kedora Merchants!
ETC_20151116_017039	Level revelator terlalu tinggi
ETC_20151116_017040	Kamu telah memasang Trap
ETC_20151116_017041	Mendapatkan Body Fluid
ETC_20151116_017042	Kamu telah mendapatkan body fluid!
ETC_20151116_017043	membuat gumpalan benang dengan cara menyambungkan benang kulit bersama-sama untuk membuat pengikat buku
ETC_20151116_017044	Kamu telah berhasil membuat gumpalan benang untuk pengikat buku
ETC_20151116_017045	Kamu mendapatkan short leather string!
ETC_20151116_017046	Material untuk penelitian tersebar kemana-mana!
ETC_20151116_017047	Kamu telah menemukan divine object!
ETC_20151116_017048	Detektornya akan aktif!
ETC_20151116_017049	Sepertinya itu berada diluar area detektor{nl}nyalakan didalam area yang ditandai dalam map
ETC_20151116_017050	Kamu telah menemukan object of merchants!
ETC_20151116_017051	Kamu harus menyebutkan angka yang benar{nl}cek lagi angka yang ada di tiang
ETC_20151116_017052	Dengarkan cerita tentang pentingnya Tombstone of Nestospa
ETC_20151116_017053	Dengarkan cerita tentang red energy yang keluar dari tombstone
ETC_20151116_017054	Menyalakan api unggun
ETC_20151116_017055	Kamu sudah menggunakannya
ETC_20151116_017056	Akhirnya, Orsha!
ETC_20151116_017057	Kamu telah menolong imigran dengan menyalakan api!
ETC_20151116_017058	Kamu telah menemukan objek yang berguna!
ETC_20151116_017059	Telah membawakan kepada Immigrant Dallanas
ETC_20151116_017060	Tolong bawakan kepada Immigrant Dallanas
ETC_20151116_017061	Cepat kalahkan mereka!
ETC_20151116_017062	Aku akan mengikuti!
ETC_20151116_017063	Masih Jauh?
ETC_20151116_017064	Aku mau istirahat…
ETC_20151116_017065	Bukankah ini arah kita datang tadi?
ETC_20151116_017066	Monster ditempat seperti ini?
