SKILL_20150317_000001	Attack
SKILL_20151116_005512	Musuh yang terkena serangan Skill[Kill Holing] maka akan terkena kondisi[Bleeding] selama 5 detik. Durasi dari [Bleeding] meningkat 1 detik setiap level property, damage bleeding merupakan proporsi dari kekuatan karakter.
SKILL_20151116_005513	Melempar secara berurutan ke 3 musuh dengan [Iron Hook]. Kamu tidak dapat menggunakan [Keel Hauling] saat menangkap beberapa musuh. (Tidak dpat diubah ON/OFF selama [Guard])
SKILL_20151116_005514	Zali Roger: Unity
SKILL_20151116_005515	Membatalkan serangan musuh dengan kesempatan tertentu saat [Zali Roger] aktif. Memberikan kesempatan sebesar 0.5% per attribute level dan meningkatkan kesempatan tergantung pada jumlah anggota pirate. (Namun tidak berlaku jika tidak ada pirate lain selain kamu)
SKILL_20151116_005516	Mendapatkan Box Item
SKILL_20151116_005517	Meningkatkan movement speed sebanyak 5 selama 7 detik per attribute level saat membuka treasure chest.
SKILL_20151116_005518	Rapier Mastery: Aggression
SKILL_20151116_005519	Meningkatkan [Pierce] damage sebesar 3% per attribute level saat menggunakan [Rapier] sebagai main weapon, dan tidak menggunakan [Shield] sabagai sub-weapon. (Tidak berpengaruh untuk basic attack)
SKILL_20151116_005520	Attaque Composee: Enhance
SKILL_20151116_005521	Meningkatkan damage yang diberikan pada musuh dengan [Attaque Composee] sebanyak 1% per attribute level.
SKILL_20151116_005522	Lunge: Enhance
SKILL_20151116_005523	Meningkatkan damage yang diberikan pada musuh dengan [Lunge] sebesar 1% per attribute level.
SKILL_20151116_005524	Sept Etoiles: Enhance
SKILL_20151116_005525	Meningkatkan damage yang diberikan pada musuh dengan [Sept Etoiles] sebesar 1% per attribute level.
SKILL_20151116_005526	Attaque Coquille: Enhance
SKILL_20151116_005527	Meningkatkan damage yang diberikan pada musuh dengan [Attaque Coquille] sebesar 1% per attribute level.
SKILL_20151116_005528	Esquive Toucher: Enhance
SKILL_20151116_005529	Meningkatkan damage yang diberikan pada musuh dengan [Esquive Toucher] sebesar 1% per attribute level.
SKILL_20151116_005530	Flanconnade: Enhance
SKILL_20151116_005531	Meningkatkan damage yang diberikan pada musuh dengan [Flanconnade] sebesar 1% per attribute level.
SKILL_20151116_005532	Kunia : Enhancement
SKILL_20151116_005533	Meningkatkan 1% Damage dari [Kunai] yang dikenakan kepada musuh setiap level Property.
SKILL_20151116_005534	Katon no Jutsu : Enhancement
SKILL_20151116_005535	Meningkatkan 1% Damage dari [Katon no Jutsu] yang dikenakan kepada musuh setiap level Property.
SKILL_20151116_005536	Mijin no Jutsu : Enhancement
SKILL_20151116_005537	Meningkatkan 1% Damage dari [Mijin no Jutsu] yang dikenakan kepada musuh setiap level Property.
SKILL_20151116_005538	Mijin no Jutsu : Hide
SKILL_20151116_005539	Setelah memakai skill [Mijin no Jutsu] karakter menjadi dalam kondisi hide selama 5 detik. Durasi meningkat 1.5 detik setiap property level mulai dari level 2.
SKILL_20151116_005540	Katon no Jutsu : Hide
SKILL_20151116_005541	Setelah memakai skill [Katon no Jutsu] karakter setiap level property ,menjadi dalam kondisi hide selama 2 detik.
SKILL_20151116_005542	Bunshin no Jutsu : Stamina
SKILL_20151116_005543	Ketika [Bunshin no Jutsu] sedang diaktifkan, maka STA yang terkonsumsi pada periode waktu, meningkat 0,05 detik setiap property level.
SKILL_20151116_005544	Mokuton no Jutsu : Bind
SKILL_20151116_005545	Musuh yang terkena damage dari [Mokuton no Jutsu] akan mengalami tidak bisa bergerak selama 4 detik. Durasi meningkat 1 detik setiap level property mulai dari level 2.
SKILL_20151116_005546	Bunshin no Jutsu: Damage reduction
SKILL_20151116_005547	Mengurangi besaran damage yang diterima oleh para Bunshin dari [Bunshin no Jutsu].
SKILL_20151116_005548	Dragon Tooth : Enhancement
SKILL_20151116_005549	Meningkatkan 1% Damage dari [Dragon Tooth] yang dikenakan kepada musuh setiap level Property.
SKILL_20151116_005550	Dragon Tooth : Evade
SKILL_20151116_005551	Setelah memakai Skill [Dragon Tooth] maka meningkatkan 10% evasion dari Karakter selama 7 detik setiap property level.
SKILL_20151116_005552	Serpentine : Enhancement
SKILL_20151116_005553	Meningkatkan 1% Damage dari [Serpentine] yang dikenakan kepada musuh setiap level Property.
SKILL_20151116_005554	Serpentine : Bleeding
SKILL_20151116_005555	Musuh yang terkena skill [Serpentine] akan terkena  [Bleeding] selama 8 detik dengan kesempatan 2% setiap property level. Damage Bleeding diakumulasikan dari Physical Attack Character.
SKILL_20151116_005556	Gae Bulga: Enhancement
SKILL_20151116_005557	Meningkatkan 1% Damage dari [Gae Bulga] yang dikenakan kepada musuh setiap level Property.
SKILL_20151116_005558	Pada lokasi tombak dilemparkan, akan menyebar Defense area selama 15 detik. Kawan yang berada di Defense area akan mendapat Defense Increase, sehingga Physical Defense dan Magic Defense meningkat 2%.
SKILL_20151116_005559	Pada lokasi tombak dilemparkan, akan menyebar Attack area selama 15 detik. Kawan yang berada di Attack area akan mendapat Attack Increase, sehingga Physical Attack dan Magic Attack meningkat 2%.
SKILL_20151116_005560	Dragon Soar : Enhancement
SKILL_20151116_005561	Meningkatkan 1% Damage dari [Dragon Soar] yang dikenakan kepada musuh setiap level Property.
SKILL_20151116_005562	Dragon Soar: Shock
SKILL_20151116_005563	Musuh yang terkena damage dari Skill [Dragon Soar] akan mengalami kondisi [Shock] selama 10 detik dengan persentase 5% setiap property level.
SKILL_20151116_005564	Umbilical Cord: Nullify Increase
SKILL_20151116_005565	Ketika efek [Umbilical] sedang teraktifkan, maka persentase pembatalan serangan dari musuh meningkat 2% setiap property level.
SKILL_20151116_005566	Joint Penalty : Electric
SKILL_20151116_005567	Musuh yang terkena [Joint Penalty] akan terkena ekstra damage 10% setiap property level pada serangan attribute electric.
SKILL_20151116_005568	Joint Penalty : Poison
SKILL_20151116_005569	Musuh yang terkena [Joint Penalty] akan terkena ekstra damage 10% setiap property level pada serangan attribute poison.
SKILL_20151116_005570	Joint Penalty : Earth
SKILL_20151116_005571	Musuh yang terkena [Joint Penalty] akan terkena ekstra damage 10% setiap property level pada serangan attribute earth.
SKILL_20151116_005572	Joint Penalty : Void Reduction
SKILL_20151116_005573	Para musuh yang terkena [Joint Penalty] berkurang 5% persentase agar serangan menjadi void setiap property level.
SKILL_20151116_005574	Summon Servant: Quick Order
SKILL_20151116_005575	Servant memberikan benefit yang lebih banyak.
SKILL_20151116_005576	Slow: Nullify Decrease
SKILL_20151116_005577	Mengurangi kesempatan untuk membatalkan serangan sebesar 6% per attribute level saat musuh terkena [Slow].
SKILL_20151116_005578	Haste: Evasion Increase
SKILL_20151116_005579	Meningkatkan evasion sebanyak 20 per attribute level ketika [Haste] diaktifkan.
SKILL_20151116_005580	Stop: SP Decrease
SKILL_20151116_005581	Mengurangi penggunaan SP [Stop] sebanyak 40.
SKILL_20151116_005582	Warlock : Darkness Attack
SKILL_20151116_005583	Meningkatkan 1% Damage dari serangan Darkness Attribute yang dikenakan kepada musuh setiap level Property.
SKILL_20151116_005584	Full of Agony : Enhancement
SKILL_20151116_005585	Meningkatkan 1% Damage dari [Full of Agony] yang dikenakan kepada musuh setiap level Property.
SKILL_20151116_005586	Full of Agony: Durasi
SKILL_20151116_005587	Waktu efek [Full of Agony] yang tersisa pada musuh, meningkat 0.8 detik setiap property level
SKILL_20151116_005588	Invocation : Enhancement
SKILL_20151116_005589	Meningkatkan 1% Damage dari [Invocation] yang dikenakan kepada musuh setiap level Property.
SKILL_20151116_005590	Kawan yang berada di sekitar evil spirit yang tercipta oleh [Invocation] akan meningkat attack darkness attribute sebanyak 5% setiap property level. Caster dari evil spirit mendapatkan efek 2 kali lipat.
SKILL_20151116_005591	Dark Theurge : Produce Evil Spirit 
SKILL_20151116_005592	pada lokasi musuh terkena [Dark Theurge] tercipta evil spirit dengan persentase 0.4% per property level.
SKILL_20151116_005593	Dark Theurge : Enhancement
SKILL_20151116_005594	Meningkatkan 1% Damage dari [Dark Theurge] yang dikenakan kepada musuh setiap level Property.
SKILL_20151116_005595	Dark Theurge : Darkness
SKILL_20151116_005596	Musuh yang terkena skill  [Dark Theurge] akan mengalami kondisi [Darkness] selama 10 detik dengan persentase 1% setiap property level.
SKILL_20151116_005597	Mastema : Enhancement
SKILL_20151116_005598	Meningkatkan 1% Damage dari [Mastema] yang dikenakan kepada musuh setiap level Property.
SKILL_20151116_005599	Mastema : Threat reduction
SKILL_20151116_005600	nilai provoke dari monster yang terkena damage skill [Mastema] berkurang 1% setiap property level. 
SKILL_20151116_005601	Full of Agony : Maintain
SKILL_20151116_005602	Angka damage menjadi permanen dan tidak turun ke bawah angka yang ditetapkan dari efek [Full of Agony] yang tersisa pada musuh. Semakin meningkat property level maka angkanya meningkat.
SKILL_20151116_005603	Blood Sucking: HP Supply and Demand Enhancement
SKILL_20151116_005604	Jumlah HP yang diserap melalui [Blood Sucking] meningkat 1 setiap property level.
SKILL_20151116_005605	Blood Bath: SP  Supply and Demand Enhancement
SKILL_20151116_005606	Jumlah SP yang diserap melalui [Blood Bath] meningkat 1 setiap property level.
SKILL_20151116_005607	Blood Bath : Enhancement
SKILL_20151116_005608	Meningkatkan 1% Damage dari [Blood Bath] yang dikenakan kepada musuh setiap level Property.
SKILL_20151116_005609	Blood Sucking : Enhancement
SKILL_20151116_005610	Meningkatkan 1% Damage dari [Blood Sucking] yang dikenakan kepada musuh setiap level Property.
SKILL_20151116_005611	Bon Pointing : Enhancement
SKILL_20151116_005612	Meningkatkan 1% Damage dari [Bon Pointing] yang dikenakan kepada musuh setiap level Property.
SKILL_20151116_005613	Bon Pointing : Summon Time
SKILL_20151116_005614	Summon time dari skill [Bon Pointing] meningkat 1 detik setiap property level.
SKILL_20151116_005615	Ngadhundi : Enhancement
SKILL_20151116_005616	Meningkatkan 1% Damage dari [Ngadhundi] yang dikenakan kepada musuh setiap level Property.
SKILL_20151116_005617	Kodaicha : Extra Damage
SKILL_20151116_005618	Musuh yang terkena skill [Kodaicha](atau dengan cara lainnya) [Hexing] maka akan mendapat damage 2 kali lipat dengan persentase 1% setiap property level.
SKILL_20151116_005619	Levitation : Void Physical Damage
SKILL_20151116_005620	Ketika efek [Levitation] sedang teraktifkan, maka persentase void serangan physical musuh meningkat 1.5% setiap property level.
SKILL_20151116_005621	Fader Foot : Meningkatkan regenerasi
SKILL_20151116_005622	Dengan Potion atau Skill meningkatkan 0.5% HP dan SP yang regenerasi setiap property level.
SKILL_20151116_005623	Ketika menyerang monster tipe Air dengan [Two Handed Bow] maka memberikan ekstra damage 20% setiap property level.
SKILL_20151116_005624	Ketika menyerang musuh dengan [One Handed Bow] maka mengabaikan defense musuh sebesar 5% setiap property level.
SKILL_20151116_005625	Shield Mastery : Missile Defense
SKILL_20151116_005626	Ketika mengenakan [Shield] mmaka persentase blokir serangan [Missile] dari musuh meningkat, Jika blok berhasil maka dengan akumulasi shield defense selama 10 detik, meningkatkan physical attack. Angka akumulasi diberlakukan 50% setiap property level.
SKILL_20151116_005627	Player yang disembuhkan dengan [Detoxify] menjadi kebal terhadap poison selama 4 detik per attribute level.
SKILL_20151116_005628	Wugushi: Poison Reserve
SKILL_20151116_005629	Menurunkan harga Poison Pot sebanyak 1% per attribute level saat menggunakan Wugushi skill.
SKILL_20151116_005630	Jincan Gu: Evasion Rate Decrease
SKILL_20151116_005631	Menurunkan evasion rate musuh yang terkena [Jincan Gu] sebanyak 5% per attribute level.
SKILL_20151116_005632	Zhendu: Poison Resistance Decrease
SKILL_20151116_005633	Menurunkan poison resistance musuh yang terkena [Zhendu] sebanyak 7 per attribute level.
SKILL_20151116_005634	Capturing: Ally Magic Circle
SKILL_20151116_005635	Kamu tidak hanya dapat merebut Magic Circle musuh, tapi juga rekan kamu dengan [Capturing].
SKILL_20151116_005636	Hovering: Enhance
SKILL_20151116_005637	Meningkatkan damage yang diberikan pada musuh dengan [Hovering] sebesar 1% per attribute level.
SKILL_20151116_005638	Pheasant: Enhance
SKILL_20151116_005639	Meningkatkan damage yang diberikan pada musuh dengan [Pheasant] sebesar 1% per attribute level.
SKILL_20151116_005640	Circling: Nullify Decrease
SKILL_20151116_005641	Menurunkan kesempatan untuk membatalkan serangan sebesar 5% per attribute level saat musuh berada didalam range area [Circling].
SKILL_20151116_005642	Ketika mengenakan equipment tipe senjata, maka akurasi meningkat 5% setiap property level..
SKILL_20151116_005643	Memberikan 10% additional damage per attribute level pada monster tipe Mutant saat menggunakan [Revolver].
SKILL_20151116_005644	Retreat Shot: Nullify Increase
SKILL_20151116_005645	Meningkatkan kesempatan untuk membatalkan serangan musuh saat menggunakan [Retreat Shot] sebesar 0.5% per attribute level.
SKILL_20151116_005646	Cannon Shot: Enhance
SKILL_20151116_005647	Meningkatkan damage yang diberikan pada musuh dengan [Cannon Shot] sebesar 1% per attribute level.
SKILL_20151116_005648	Shootdown: Enhance
SKILL_20151116_005649	Meningkatkan damage yang diberikan pada musuh dengan [Shootdown] sebesar 1% per attribute level.
SKILL_20151116_005650	Siege Burst: Enhance
SKILL_20151116_005651	Meningkatkan damage yang diberikan pada musuh dengan [Siege Burst] sebesar 1% per attribute level.
SKILL_20151116_005652	Cannon Blast: Enhance
SKILL_20151116_005653	Meningkatkan damage yang diberikan pada musuh dengan [Cannon Blast] sebesar 1% per attribute level.
SKILL_20151116_005654	Shootdown: Falling
SKILL_20151116_005655	Monster type air yang terkena skill [Shootdown] akan terjatuh ke tanah selama 3 detik setiap properti level. (Ground Monster Judge)
SKILL_20151116_005656	Seas Burst : Increase Range
SKILL_20151116_005657	Ketika memakai skill [Seas Buster] dapat menentukan lokasi yang lebih jauh lagi. Semakin tinggi property level maka jarak akan semakin jauh.
SKILL_20151116_005658	Cannon Blast : Destroy Armor
SKILL_20151116_005659	Musuh yang terkena skill [Cannon Blast] akan mengalami kondisi [Armor Break] selama 10 detik dengan persentase 7% setiap property level.
SKILL_20151116_005660	Ketika menyerang dengan [Rifle] kepada Monster ukuran kecil maka instant dead dengan persentase 0.5% setiap property level.
SKILL_20151116_005661	Covering Fire : Enhancement
SKILL_20151116_005662	Meningkatkan 1% Damage dari [Covering Fire] yang dikenakan kepada musuh setiap level Property.
SKILL_20151116_005663	Head Shot : Enhancement
SKILL_20151116_005664	Meningkatkan 1% Damage dari [Head Shot] yang dikenakan kepada musuh setiap level Property.
SKILL_20151116_005665	Snipe : Enhancement
SKILL_20151116_005666	Meningkatkan 1% Damage dari [Snipe] yang dikenakan kepada musuh setiap level Property.
SKILL_20151116_005667	Penetration Shot : Enhancement
SKILL_20151116_005668	Meningkatkan 1% Damage dari [Penetration Shot] yang dikenakan kepada musuh setiap level Property.
SKILL_20151116_005669	Butt Stroke : Enhancement
SKILL_20151116_005670	Meningkatkan 1% Damage dari [Butt Stroke] yang dikenakan kepada musuh setiap level Property.
SKILL_20151116_005671	Bayonet Thrust : Enhancement
SKILL_20151116_005672	Meningkatkan 1% Damage dari [Bayonet Thrust] yang dikenakan kepada musuh setiap level Property.
SKILL_20151116_005673	Butt Stroke : Stun
SKILL_20151116_005674	Musuh yang terkena skill [Butt Stroke] akan mengalami stun 3 detik dengan presentase 1.5% setiap property level.
SKILL_20151116_005675	Ketika melakukan basic attack dengan [Dungi] kepada musuh, mengenakan stun dengan chance 2%.
SKILL_20151116_005676	Meningkatkan jumlah dari [Blessing] sebanyak 10 per attribute level.
SKILL_20151116_005677	Caraver World Tree: Maintain
SKILL_20151116_005678	Mengurangi range dari [Caraver World Tree], namun meningkatkan durasinya selama 10 detik.
SKILL_20151116_005679	Carve Goddess Ausrine: Cooldown Decrease
SKILL_20151116_005680	Mengurangi cooldown dari [Carve Goddess Ausrine] selama 10 detik.
SKILL_20151116_005681	Mengurangi physical defense musuh sebesar 30% dengan kemungkinan sebesar 10% per attribute level ketika menggunakan basic attack selama Out of Body. (Tidak dapat mengubah ON / OFF selama  Out of Body.)
SKILL_20151116_005682	Mengurangi penggunaan SP per detik dari [Vashita Siddhi] sebesar 0.5% per attribute level. 
SKILL_20151116_005683	Meningkatkan kesempatan untuk menghilangkan fire, ice, lightning, poison dan earth property attack sebesar 0.08% per attribute level saat [Resist Elements] diaktifkan.
SKILL_20151116_005684	Resist Elements: Enhance
SKILL_20151116_005685	Meningkatkan property resistance dari [Resist Elements] sebanyak 1 per attribute level.
SKILL_20151116_005686	Magic Defense Increase: Durasi
SKILL_20151116_005687	Meningkatkan durasi dari [Magic Defense Increase] selama 1 detik per attribute level.
SKILL_20151116_005688	Druid: Animal-type Speciality
SKILL_20151116_005689	Meningkatkan critical rate dari monster tipe hewan yang diubah dengan [Shape Shifting] atau [Transform] sebesar 10% per attribute level.
SKILL_20151116_005690	Druid: Plant-type Speciality
SKILL_20151116_005691	Meningkatkan HP recovery dan SP recovery dari monster tipe tumbuhan yang diubah dengan [Shape Shifting] atau [Transform] sebesar 10% per attribute level.
SKILL_20151116_005692	Druid: Insect-type Speciality
SKILL_20151116_005693	Meningkatkan defense dan magic defensedari monster tipe serangga yang diubah dengan [Shape Shifting] atau [Transform] sebesar 8% per attribute level.
SKILL_20151116_005694	Meningkatkan the defense and magic defense of the transformed insect-type monster via [Shape Shifting] atau [Transform] by 8% per attribute level.
SKILL_20151116_005695	Resetting: Cooldown Decrease
SKILL_20151116_005696	Mengurangi cooldown dari [Resetting] selama 30 detik.
SKILL_20151116_005697	Forecast: Nullify Increase
SKILL_20151116_005698	Meningkatkan kemungkinan untuk membatalkan serangan musuh saat mengaktifkan [Forecast] sebesar 1% per attribute level.
SKILL_20151116_005699	Arcane Energy: Durasi
SKILL_20151116_005700	Meningkatkan durasi dari [Arcane Energy] selama 1 menit per attribute level.
SKILL_20151116_005701	Death Sentence: Slow
SKILL_20151116_005702	Mengurangi movement speed dari musuh yang terkena [Death Sentence] sebesar 15% per attribute level.
SKILL_20151116_005703	Healing Factor : Attack
SKILL_20151116_005704	Jika musuh menginjak [Healing Factor] Magic Circle maka memberikan damage berkelanjutan. Total damage diakumulasi pada besaran HP karakter saat ini.
SKILL_20151116_005705	Incineration: Enhance
SKILL_20151116_005706	Meningkatkan 1% Damage dari [Incineration] yang dikenakan kepada musuh setiap level Property.
SKILL_20151116_005707	Bloodletting: Hemostasis
SKILL_20151116_005708	Meningkatkan periode waktu konsumsi HP sebesar 0,02 detik per level attribute ketika efek [Bloodletting] diaktifkan
SKILL_20151116_005709	Bloodletting: Substitute SP
SKILL_20151116_005710	Setiap tick memiliki kemungkinan 10% per attribute level untuk mengurangi SP dan bukan HP ketika efek [Bloodletting] diaktifkan
SKILL_20151116_005711	Setelah mendapat efek dari [Fumigate], maka selama 10 detik abnormal status dibawah level 3, akan terblokir dengan kemungkinan 5% per attribute level.
SKILL_20151116_005712	Range dari Skill [Fumigate] menjadi area purification selama 10 detik. Meningkatkan poison resistance kawan pada area sebesar 10% per attribute level.
SKILL_20151116_005713	Bird Beak Mask : Immune
SKILL_20151116_005714	Ketika memakai [Bird Beak Mask] maka persentase memblokir abnormal status level 3 ke atas meningkat 5% setiap property level, tetapi konsumsi SP per tick juga meningkat.
SKILL_20151116_005715	Bird Beak Mask : Poison Resistance
SKILL_20151116_005716	Ketika sedang memakai [Bird Beak Mask] maka Resistance Poison Attribute meningkat 5 setiap property level.
SKILL_20151116_005717	Revenged Sevenfold : Duration
SKILL_20151116_005718	Durasi efek dari skill [Revenged Sevenfold] meningkat 1 detik setiap property level.
SKILL_20151116_005719	Revenged Sevenfold : Curse
SKILL_20151116_005720	Musuh yang terkena damage dengan [Revenged Sevenfold] akan mengalami kondisi [Curse] selama 4 detik dengan persentase 10% setiap property level.
SKILL_20151116_005721	Nahast : Enhancement
SKILL_20151116_005722	Meningkatkan 1% Damage dari [Nahast] yang dikenakan kepada musuh setiap level Property.
SKILL_20151116_005723	Nahast : Resist
SKILL_20151116_005724	Meningkatkan 1% efek resistance yang diberlakukan pada jangkauan [Nahast].
SKILL_20151116_005725	Nahast : Abnormal Status
SKILL_20151116_005726	Meningkatkan 1% Damage dari [Nahast] yang dikenakan kepada musuh setiap level Property.
SKILL_20151116_005727	Ain Soft : Hold Time
SKILL_20151116_005728	Hold time dari skill [Ain Soft] meningkat 1 detik setiap property level.
SKILL_20151116_005729	Ain Soft : Generate Extra 
SKILL_20151116_005730	Ketika memakai skill [Ain Soft] maka akan terbentuk Magic Circle 1 buah lebihnya.
SKILL_20151116_005731	Merkava : Enhancement
SKILL_20151116_005732	Meningkatkan 1% Damage dari [Merkava] yang dikenakan kepada musuh setiap level Property.
SKILL_20151116_005733	Merkava : Petrification
SKILL_20151116_005734	Ketika menyerang musuh kondisi [Cursed] dengan [Merkava], maka akan mengalami kondisi [Petrification] selama 3 detik.
SKILL_20151116_005735	Ain Soft : SP Regeneration
SKILL_20151116_005736	Jumlah peningkatan max HP yang bertambah karena efek dari skill [Ain Soft], sebagai gantinya berkurang setengah, sebagian setengah yang tersisa teregenerasi sebanyak jumlah SP.
SKILL_20151116_005737	Lv2 Zali Roger diperlukan
SKILL_20151116_005738	Membutuhkan Ain Soft level 3
SKILL_20151116_005739	Lv3 Resist Elements diperlukan
SKILL_20151116_005740	Lv3 Summon Servant diperlukan
SKILL_20160218_005741	Mining
SKILL_20160218_005742	Block: +#{CaptionRatio}#{nl}Attack: -#{CaptionTime}#%{nl}Critical Rate: -#{CaptionRatio2}#{nl}Durasi: 30 detik
SKILL_20160218_005743	Langort
SKILL_20160218_005744	{#DD5500}{ol}[Physical] - [Pierce]{/}{/}{nl}Menahan sekaligus menyerang menggunakan pedang dan shield secara terus menerus.
SKILL_20160218_005745	{#DD5500}{ol}[Physical] - [Slash]{/}{/}{nl}Serangan vertikal dari atas ke bawah. Memberikan damage tambahan pada monster medium dan large-type sesuai dengan seberapa besar defense yang telah diturunkan menggunakan Skull Swing. Tambahan bonus damage akan diberikan bergantung pada besarnya efek bahaya yang telah diberikan kepada musuh.
SKILL_20160218_005746	{#DD5500}{ol}[Strike]{/}{/}{nl}Menusuk monster menggunakan Spear pada monster small atau medium type. Memungkinkan untuk menyerang musuh lainnya dengan cara menusuk lawan.
SKILL_20160218_005747	Meningkatkan attack setara dengan [Skill Level+1]x[Jumlah dari Star Weapon]{nl}Attack Count: #{CaptionRatio2}#{nl}Durasi: 1 jam
SKILL_20160218_005748	Penalty Reduction
SKILL_20160218_005749	Menurunkan penalty dari pertempuran yang tidak seimbang.
SKILL_20160218_005750	Equipment Durability Penalty: -#{CaptionRatio}#%{nl}Consumed Silver Penalty: -#{CaptionRatio2}#%{nl}Consumed Gem Penalty: -#{CaptionTime}#%
SKILL_20160218_005751	Memasang bendera untuk Meningkatkan ability pertempuran pirate crew.Combo aktif jika monster dikalahkan disekeliling Zali roger. Pada selama tertentu, menyerang sembari mencuri item lawan dengan kemungkinan sesuai dengan level Skill Zali Roger, semakin tinggi level semakin besar kemungkinan mendapatkan item. (Combo aktif apabila ketua party adalah Corsair.)
SKILL_20160218_005752	Pistol Shot
SKILL_20160218_005753	{#DD5500}{ol}[Missile]{/}{/}{nl}Serangan bertubi-tubi menggunakan Pistol pada beberapa musuh di depan.
SKILL_20160218_005754	{#DD5500}{ol}[Physical] - [Slash]{/}{/}{nl}Menebas musuh dengan serangan yang kuat.
SKILL_20160218_005755	{#DD5500}{ol}[Physical] - [Slash]{/}{/}{nl}Memutarkan senjata untuk menyerang semua musuh yang ada di depan.
SKILL_20160218_005756	{#DD5500}{ol}[Physical] - [Slash]{/}{/}{nl}Damage the enemy by slashing multiple times from side to side.
SKILL_20160218_005757	Menyerang musuh disekitar menggunakan gunpowder. Teknik ini juga dapat melukai diri sendiri.
SKILL_20160218_005758	Attack Power #{SkillAtkAdd}#{nl}Attribute Attack: #{CaptionRatio}#%{nl}Menggunakan #{CaptionRatio2}# HP{nl} Bunshin no Jutsu x5
SKILL_20160218_005759	Menciptakan kloningan karakter sendiri. Kloningan ini bergerak sendiri seperti karakter utama dan skill bisa digunakan bersamaan dengan karakter utama. Jumlah HP kloningan bergantung pada jumlah DEX karaktermu.
SKILL_20160218_005760	Durasi: #{CaptionRatio}# detik{nl}Summons #{CaptionRatio2}# Shadow Clones{nl}Damage Increase: #{CaptionTime}#x
SKILL_20160218_005761	Serangan balik dengan menipu musuh menggunakan boneka palsu dibuat dari batang kayu.
SKILL_20160218_005762	Menyerang beberapa musuh dengan ledakan secara terus menerus menggunakan gunpowder.
SKILL_20160218_005763	Attack Power #{SkillAtkAdd}#{nl}Attribute Attack: #{CaptionRatio}#%{nl}Use Bunshin no Jutsu x2
SKILL_20160218_005764	Menyerang beberapa musuh menggunakan kunai.
SKILL_20160218_005765	Dragontooth
SKILL_20160218_005766	{#DD5500}{ol}[Physical] - [Pierce]{/}{/}{nl}Memutarkan Spear menggunakan kekuatan centrifugal untuk menyerang musuh.
SKILL_20160218_005767	Serpentine
SKILL_20160218_005768	{#DD5500}{ol}[Physical] - [Pierce]{/}{/}{nl}Menggunakan Spear untuk melukai secara terus menerus ke musuh yang berada di depan.
SKILL_20160218_005769	Gae Bulg
SKILL_20160218_005770	{#DD5500}{ol}[Physical] - [Pierce]{/}{/}{nl}Melempar Spear ke arah depan untuk menyerang beberapa target. 
SKILL_20160218_005771	Dragon Soar
SKILL_20160218_005772	{#DD5500}{ol}[Physical] - [Slash]{/}{/}{nl}Melompat ke udara sambil menebas keatas. Target yang terkena skill ini akan terpental ke atas untuk sementara.
SKILL_20160218_005773	Summon Guild Member
SKILL_20160218_005774	Summon member Guild ke lokasimu. Membutuhkan konfirmasi dari guild member yang akan disummon.
SKILL_20160218_005775	Guild Member Summon Count: #{CaptionRatio}#
SKILL_20160218_005776	Warp To Guild Member
SKILL_20160218_005777	Teleport ke lokasi guild member. Tidak dapat melakukan teleport pada guild member yang sedang berada di dalam instanced dungeon.
SKILL_20160218_005778	Warp To Specific Guild Member's Location
SKILL_20160218_005779	Build Guild Tower
SKILL_20160218_005780	Memungkinkan Guild Tower menggunakan Fitur tambahan. 
SKILL_20160218_005781	Bisa dipakai menggunakan Build Guild Tower item.{nl}Level 1: Warp{nl}Level 2: Storage{nl}Level 3: Guild Upgrade{nl}Level 4: Guild Events{nl}Level 5: Guild Hangout
SKILL_20160218_005782	Menambah Fitur Guild Tower
SKILL_20160218_005783	Mengurangi Craft Time
SKILL_20160218_005784	Memasang bendera untuk mengurangi crafting time semua guild member di area terdekat. Hanya berfungsi di area dekat Guild Tower.
SKILL_20160218_005785	Craft Time Reduction: #{CaptionRatio}#% 
SKILL_20160218_005786	Battle Orders
SKILL_20160218_005787	Dalam jangka waktu tertentu meningkatkan STR guild member di sekitar guild master. Efek menghilang jika terlalu jauh dari guild master.
SKILL_20160218_005788	STR: +#{CaptionRatio}#{nl}Durasi: #{CaptionRatio2}# detik
SKILL_20160218_005789	{#993399}{ol}[Magic]{/}{/}{nl}Menyerang terus menerus menggunakan magic bullets. Jika sasaran tepat peluru yang ditembakan akan bertambah.
SKILL_20160218_005790	Attack Power #{SkillAtkAdd}#{nl}Attribute Attack: #{CaptionRatio}#%{nl}Bullet Count: #{CaptionRatio2}#
SKILL_20160218_005791	Attack Power #{SkillAtkAdd}#{nl}Attribute Attack: #{CaptionRatio}#%{nl}{#339999}{ol}[Freeze]{/}{/} Durasi: 5 detik
SKILL_20160218_005792	Ice Wall Count: #{CaptionRatio}#{nl}{#339999}{ol}[Ice]{/}{/} Durasi: 5 detik{nl}Ice Wall Durasi: 15 detik
SKILL_20160218_005793	Menciptakan tirai Es untuk pertahanan. Menimbulkan kerusakan setelah memblokir serangan musuh dan memiliki kesempatan untuk membekukan musuh.
SKILL_20160218_005794	Duration: #{CaptionTime}# detik{nl}Kemungkinan untuk {#339999}{ol}[Freeze]{/}{/}: #{CaptionRatio2}#%{nl}{#339999}{ol}[Freeze]{/}{/} Duration: #{CaptionRatio}# detik
