QUEST_LV_0100_20150317_000001	Sentinel
QUEST_LV_0100_20151102_011189	Gather Chafperor's meat
QUEST_LV_0100_20151102_011190	Samsonas asked you to bring the offerings to the obelisk.
QUEST_LV_0100_20151102_011191	You should give the gathered meat to Samsonas.
QUEST_LV_0100_20151102_011192	%s obtained
QUEST_LV_0100_20151102_011193	Samsonas has one more favor to ask of you.
QUEST_LV_0100_20151102_011194	Give the Offerings to the Obelisk
QUEST_LV_0100_20151102_011195	Samsonas asks you to give the offerings to the obelisk instead of him.
QUEST_LV_0100_20151102_011196	Report back to Samsonas
QUEST_LV_0100_20151102_011197	You should return back to Samsonas and report the result.
QUEST_LV_0100_20151102_011198	Clear the Corruption
QUEST_LV_0100_20151102_011199	You need to speak with Elder Aloizard about the content of the notes.
QUEST_LV_0100_20151102_011200	Investigate the suspicious place and find a clue
QUEST_LV_0100_20151102_011201	Investigate the second suspicious place.
QUEST_LV_0100_20151102_011202	You need to bring the Partially burnt Painting you've found to Elder Aloizard.
QUEST_LV_0100_20151102_011203	Talk to Elder Aloizard.
QUEST_LV_0100_20151102_011204	Follow the villager to the spot where a Hydra appeared
QUEST_LV_0100_20151102_011205	You should follow the villager to the spot where a Hydra appeared.
QUEST_LV_0100_20151102_011206	Ask Elder Aloizard about the Hydra.
QUEST_LV_0100_20151102_011207	Elder Aloizard has a favor to ask.
QUEST_LV_0100_20151102_011208	Elder Aloizard asks you to go to the hunter.
QUEST_LV_0100_20151102_011209	You need to speak with the hunter and figure out a way to lure the Hydra.
QUEST_LV_0100_20151102_011210	Gather Chafperor's meat
QUEST_LV_0100_20151102_011211	The hunter asked you to gather meat appropriate for a bait.
QUEST_LV_0100_20151102_011212	Gather the Blue Lake Herb
QUEST_LV_0100_20151102_011213	You need to gather the Blue Lake Herb to use it in the bait.
QUEST_LV_0100_20151102_011214	You've gathered enough meat. Now, gather the blue lake herb.
QUEST_LV_0100_20151102_011215	Gather the Blue Lake Herb to use it in the bait.
QUEST_LV_0100_20151102_011216	Bring the ingredients back to the hunter.
QUEST_LV_0100_20151102_011217	Gather %s to put in the bait
QUEST_LV_0100_20151102_011218	You should get the bait from the hunter and use it to lure the Hydra.
QUEST_LV_0100_20151102_011219	Lure Tyronas Hydra
QUEST_LV_0100_20151102_011220	You should place the bait on the trap to lure the Tyronas Hydra.
QUEST_LV_0100_20151102_011221	You should tell Elder Aloizard that the Hydra has fallen.
QUEST_LV_0100_20151102_011222	Defeat Tyronas Hydra
QUEST_LV_0100_20151102_011223	The hunter seems to have a favor to ask of you.
QUEST_LV_0100_20151102_011224	Gather the Yellow Lake Herb
QUEST_LV_0100_20151102_011225	The hunter asked you to gather some Yellow Lake Herb to ease the pain of the poisoned villagers.
QUEST_LV_0100_20151102_011226	You should bring the gathered herb back to the hunter.
QUEST_LV_0100_20151102_011227	%s obtained
QUEST_LV_0100_20151102_011228	Recurrence Prevention
QUEST_LV_0100_20151102_011229	Talk to Lanaldas
QUEST_LV_0100_20151102_011230	Lanaldas is seeking help.
QUEST_LV_0100_20151102_011231	Collect Chafperor's Lard
QUEST_LV_0100_20151102_011232	Lanaldas has asked you to collect Chafperor's Lard in order to make oil.
QUEST_LV_0100_20151102_011233	Hand in the Chafperor's Lard you've collected to Lanaldas.
QUEST_LV_0100_20151102_011234	Lanaldas seems to have another request.
QUEST_LV_0100_20151102_011235	Burn the worktable and magic circle in the laboratory.
QUEST_LV_0100_20151102_011236	Lanaldas has asked you to burn the worktable and magic circle in the laboratory to prevent such an incident from re-occuring.
QUEST_LV_0100_20151102_011237	Report the results to Lanaldas.
QUEST_LV_0100_20151224_011238	Receptionist Donnes
QUEST_LV_0100_20151224_011239	I might have a request for you.{nl}You might be the perfect one for the job. Interested?
QUEST_LV_0100_20151224_011240	This job would be perfect for you.{nl}I do have a keen eye for people.
QUEST_LV_0100_20151224_011241	The client should be pleased by your performance.{nl}Well done.
QUEST_LV_0100_20151224_011242	You didn't see him?{nl}His mind is not all that sound. Where could he be?{nl}
QUEST_LV_0100_20151224_011243	Where are my manners, allow me to introduce myself.{nl}I am studying the Royal Mausoleum of the Great King Zachariel along with the historians.
QUEST_LV_0100_20151224_011244	What study is worth doing in the midst of all these monsters after Medzio Diena, you might ask...{nl}Our latest study shows that the Royal Mausoleum contains the secret behind Medzio Diena.{nl}
QUEST_LV_0100_20151224_011245	No one can say for certain that a disaster like Medzio Diena will not recur.{nl}Also, we need to study the Royal Mausoleum to find the missing goddesses.{nl}
QUEST_LV_0100_20151224_011246	Anyway, if you do find Jonas, please let me know.{nl}He is essential to our study.
QUEST_LV_0100_20151224_011247	The next seal is on the road to the Collapsed Sanctum.{nl}It's dangerous out there, it's best to prepare yourself before you set off.
QUEST_LV_0100_20151224_011248	Jonas wants the record he wrote.{nl}Hmm...{nl}
QUEST_LV_0100_20151224_011249	Jonas is the head of the family that has been protecting the Royal Mausoleum.{nl}He is a very important person to our research team.
QUEST_LV_0100_20151224_011250	He was once very healthy, but these days he is old and weak both in mind and body.{nl}It was after Jonas went out to a visit with his servant.{nl}
QUEST_LV_0100_20151224_011251	He was later to be found with a case of dementia...{nl}His servant was no where to be found.{nl}
QUEST_LV_0100_20151224_011252	Well, anyway, I see what must be done. {nl}Take this medicine with you and give it to him.{nl}
QUEST_LV_0100_20151224_011253	The Great King Zachariel has asked my forefather to keep the {nl}Eyes of the Great King and the Royal Mausoleum's treasure safe.{nl}Use the Eyes of the Great King to find the worthy one and pass down the treasure.{nl}
QUEST_LV_0100_20151224_011254	I am not sure of what he meant by 'the worthy one'...{nl}However, the goddess said unto Zachariel and gave him{nl}the divine task of helping the one who will save this world.{nl}
QUEST_LV_0100_20151224_011255	It could very well be that all this is according to the goddess' guidance.{nl}So, test yourself and see if you are the worthy one {nl}to take the treasure through the Eyes of the Great King.
QUEST_LV_0100_20151224_011256	What you've said is hard to believe.{nl}This revelation is from Goddess Laima and only when we collect all of them, she will return. {nl}Is that what you mean?{nl}
QUEST_LV_0100_20151224_011257	Goddess Laima is also referred as the 'goddess in a book'. {nl}There is no other story mentioning her name other than the record that states{nl}that she picked the spot for the kingdom to be built to the Great King Zachariel.{nl}
QUEST_LV_0100_20151224_011258	We need to assemble already?{nl}The world may be on the brink of destruction, but I can't accept this kind of insane order. {nl}I have enough missions on my hands as it is.
QUEST_LV_0100_20151224_011259	There is a divine nature behind a mere material object.{nl}Many call it a soul.
QUEST_LV_0100_20151224_011260	According to the ancient texts, the king eased the memories of the stonecutters through magic.{nl}It was done to ensure the security of the Royal Mausoleum. {nl}A precise memory erasure, isn't that incredible?
QUEST_LV_0100_20151224_011261	Being a Psychokino is something wonderful. I guarantee it!{nl}But first, I need your help on my research.
QUEST_LV_0100_20151224_011262	Could you gather Desmodus' Tail Pins in the Tenet Chapel B1?{nl}They break easily so, it's very hard to secure one.
QUEST_LV_0100_20151224_011263	Perfect. The tail pins are all fully intact.{nl}Study under me and you will see why this is amazing.
QUEST_LV_0100_20151224_011264	The power to trust yourself. Everlasting self-confidence.{nl}That is the most important thing in projecting your will unto the reality.{nl}It is the essence of being a Psychokino and the force that runs the world.
QUEST_LV_0100_20151224_011265	Sapper's skills, ay? Of course, the lesson fee is entailed.{nl}No, no, not to me. To the Cleric Master in Klaipeda. In the form of a donation.{nl}1,000 silver might be enough.
QUEST_LV_0100_20151224_011266	Have you forgotten about a proper amount of donation?{nl}Well... usually it's 1,000 silver.
QUEST_LV_0100_20151224_011267	Are you talking about the book written by Lydia Schaffen?{nl}I am wiling to give it to you for 1,000 silver.
QUEST_LV_0100_20151224_011268	I am deeply sorry to ask you to do this but...{nl}1,000 silver would it the bill.{nl}
QUEST_LV_0100_20151224_011269	1,000 silver... That's right.{nl}Here's the book as I promised.
QUEST_LV_0100_20151224_011270	The second book of Lydia Schaffen, you seek?{nl}1,000 silver would be the price.
QUEST_LV_0100_20151224_011271	I guess 1,000 silver would be enough.{nl}I heard it is the fair market price.
QUEST_LV_0100_20151224_011272	The book in my possession? You want it?{nl}Well, okay. For 1,000 silver I am willing to part ways with it.
QUEST_LV_0100_20151224_011273	Around 1,000 silver would be enough.{nl}You can pay it for me, right?
QUEST_LV_0100_20151224_011274	The most important thing for a true Priest is to trust the goddesses and prove it to them.{nl}Please exorcise the evil spirit from a soldier in the name of the goddesses.
QUEST_LV_0100_20151224_011275	Well done. I think I have gathered enough material.{nl}Now that the urgent research has been concluded. {nl}Let's resume our training, shall we?
QUEST_LV_0100_20151224_011276	The reality bending at my will. Actualizing it through thoughts alone...{nl}The intensity depends on how much you believe in yourself.{nl}
QUEST_LV_0100_20151224_011277	Such is the power.{nl}If you help me on this, I will help you bring out your true potential.
QUEST_LV_0100_20151224_011278	Please bring me the essences of Minotaur and Chapparition from Gate Route.{nl}Okay... I am counting on you. 
QUEST_LV_0100_20151224_011279	That's what exactly I needed! {nl}Look at it, it's dripping with maliciousness.{nl}
QUEST_LV_0100_20151224_011280	Now, fasten your seatbelt, you are about to witness the real Psychokino!{nl}{nl}
QUEST_LV_0100_20151224_011281	I said that it can be obtained from Sirdgela Forest.{nl}The place where even the ever-famous Rodelero Submaster's army ran away from.
QUEST_LV_0100_20151224_011282	Often times, the cruel fate leads to the dark future.{nl}May the goddesses protect you on your journey as a Bokor...
QUEST_LV_0100_20151224_011283	Cataphract. {nl}I'm not sure if that role fits you.
QUEST_LV_0100_20151224_011284	I like your guts.{nl}Do me a favor, and prove yourself by defeating Sparnasman in Vieta Gorge.
QUEST_LV_0100_20151224_011285	Impressive. {nl}What you have shown me proves that you will not have difficulties in learning my skills.{nl}Ah, I apologize about underestimating you earlier.
QUEST_LV_0100_20151224_011286	Concentrate your firepower into one spot and penetrate your foe. Then... Kaboom!{nl}You are not ready yet at this moment though, so I will take mere defeating the enemy as a hit.
QUEST_LV_0100_20151224_011287	We Wugushi's do not hesitate to use poison.{nl}
QUEST_LV_0100_20151224_011288	We will first show you how to fight. We will use bows, blowguns, whatever is available.
QUEST_LV_0100_20151224_011289	Rodelero Submaster
QUEST_LV_0100_20151224_011290	You are so determined unlike other people nowadays.{nl}You can come to learn from me anytime you want.
QUEST_LV_0100_20151224_011291	It's a monster called Moa. {nl}It ran away to Leipsna Chapel Site.{nl}
QUEST_LV_0100_20151224_011292	If our mission goes as planned, then we will have no need to meet again. {nl}Well, it sounds like it would be unpleasant to meet you again, haha.
QUEST_LV_0100_20151224_011293	The stream mentioned in the revelation starts at above the Veja Ravine. {nl}Well then, may the blessings of the goddesses be with you.
QUEST_LV_0100_20151224_011294	Will this world be peaceful when we meet again? I hope it will.
QUEST_LV_0100_20151224_011295	It's all my fault.{nl}Schmid is dead... what can I do alone...
QUEST_LV_0100_20151224_011296	There are two ways to connect with the goddesses. {nl}An ardent belief for her, and the sound of silver dropping into her offering box. {nl}Just those two. 
QUEST_LV_0100_20151224_011297	I am relieved to hear that my friend was able to go back safely.{nl}I was worried because of the stories that Molich is wandering around.
QUEST_LV_0100_20151224_011298	Did you hear about the Revelator who stopped the Demon Queen at the Tenet Church?{nl}
QUEST_LV_0100_20151224_011299	It would have been better if she was killed for good, but she is the Demon Queen after all... {nl}Someone that even the Paladin Master wasn't able to defeat. {nl}That is awesome enough.
QUEST_LV_0100_20151224_011300	The Vubbes suddenly rushed out of the mines. {nl}I have no idea what's going on. Do you have anything that comes to mind?
QUEST_LV_0100_20151224_011301	We won't know if the Revelators really dreamed of the goddess. {nl}It could even be a trick of the demons. {nl}
QUEST_LV_0100_20151224_011302	But didn't someone among them save the Tenet Church? Even from the Demon Lord.
QUEST_LV_0100_20151224_011303	It's a relief a Revelator drove away the Demon Lord from the mines. {nl}I was scared that another Medzio Diena would happen again.{nl}
QUEST_LV_0100_20151224_011304	But I felt something warm... Was it just my delusion? {nl}It was a pure and good energy.
QUEST_LV_0100_20151224_011305	I made it through the wild monsters and you made through the Thorn Forest. {nl}I'm sure you're not looking for the goddess... So what's the matter? 
QUEST_LV_0100_20151224_011306	I heard the historians were attacked by the Demon Lord at King's Plateau. {nl}So it means the disaster was forewarned a thousand years ago? {nl}
QUEST_LV_0100_20151224_011307	Anyway, it's a relief the Revelator was able to stop it.
QUEST_LV_0100_20151224_011308	In between this Gorge Area and Klaipeda is the Thorn Forest that is full of evil energy. {nl}It was just a normal and peaceful forest before but...{nl}
QUEST_LV_0100_20151224_011309	You making it through the forest... Does it mean the forest is now purified?
QUEST_LV_0100_20151224_011310	There is still so much left undiscovered about the Great King Zachariel.{nl}But since the demons live longer than us... This must have been what they were preying at. {nl}
QUEST_LV_0100_20151224_011311	I don't know who it is but it's a good thing the Revelator stopped it. {nl}We might even have had another Medzio Diena.
QUEST_LV_0100_20151224_011312	Now the demons even bear the face of a human. {nl}I heard some Revelator stopped the Demon Lord in the Royal Mausoleum,{nl}but I wonder how many demons are now hiding amongst humans. 
QUEST_LV_0100_20151224_011313	The weight of history feels astoundingly heavy when you stand in this place. {nl}Maybe you can find a clue about Medzio Diena here.
QUEST_LV_0100_20151224_011314	I keep thinking that Medzio Diena might have just been a process.{nl}If not, then why would the demons go after a mausoleum that is over a thousand years old? {nl}
QUEST_LV_0100_20151224_011315	It's a good thing some Revelator stopped it.
QUEST_LV_0100_20151224_011316	Hergasercle was an incarnation of obsession. {nl}The chain of obsession was broken thanks to the Revelator,{nl}but its soul is not something that can be saved. 
QUEST_LV_0100_20151224_011317	So the Tzedej Altar has been attacked too?{nl}Regardless, we will still have a chance if we protect the other altars.
QUEST_LV_0100_20151224_011318	This map is useless to me now, without my colleague.{nl}Please pray that my colleague goes to the goddess safely.
QUEST_LV_0100_20151224_011319	Tools for stonemasons? {nl}That'll be 3,000 silver.
QUEST_LV_0100_20151224_011320	Our family has been waiting for your appearance for a long time.{nl}A very long time, indeed... {nl}Now, this is the moment of fulfilling our family's duty, destiny and desire.{nl}
QUEST_LV_0100_20151224_011321	This old withered man has no regrets left on this earthly plane {nl}and is eager to return into the arms of the goddess.{nl}Please, hurry and light the signal at the top with this igniter.
QUEST_LV_0100_20151224_011322	Yep. That's Canyon Apynys, alright.{nl}I am worried about the side effects, but I hope they go away soon.
QUEST_LV_0100_20151224_011323	The bleeding has stopped, but my body feels numb.{nl}Can you defeat the monsters nearby so I can return safely?
QUEST_LV_0100_20151224_011324	In order for these people to safely return to the village,{nl}we have to defeat these monsters.
QUEST_LV_0100_20151224_011325	The last call stopped at the Crystal Mine.{nl}The brother should be safe... I am so worried.
QUEST_LV_0100_20151224_011326	How can I say that this object is more important than a person.{nl}This is all due to the blessing of the goddess that our brother is safe.{nl}
QUEST_LV_0100_20151224_011327	Eliminate the bats in Crystal Mine 1F and bring their wings as a proof.
QUEST_LV_0100_20151224_011328	I welcome you with our family's courtesy.{nl}I trust Jonas has told you the details.{nl}
QUEST_LV_0100_20151224_011329	You also need to possess courage and wisdom to release the seal. {nl}Perhaps, the Great King sought the proof of one's worthiness.{nl}
QUEST_LV_0100_20151224_011330	Zachariel's Royal Mausoleum contains the secrets of Medzio Diena. {nl}We already have most of the answers.{nl}
QUEST_LV_0100_20151224_011331	But the remaining questions were the hardest ones. {nl}Ordinary historians like us have no way to solve them.{nl}While we were in aporia, we discovered that the help of a Revelator is needed to progress.{nl}
QUEST_LV_0100_20151224_011332	I am aware of your reputation as a Revelator.{nl}Especially, the secret of the Royal Mausoleum should not be revealed to the public..{nl}
QUEST_LV_0100_20151224_011333	If the secret of the Royal Mausoleum will bring destruction on land, concealing it is a must.{nl}That is why we seek your help.
QUEST_LV_0100_20151224_011334	As I expected, this ordeal can only be passed to the Revelator.{nl} So that's it... it was prepared by the owner of the Royal Mausoleum after all.{nl}
QUEST_LV_0100_20151224_011335	Great King Zachariel built this mausoleum to hide the secret.{nl}Peculiar, isn't it? A huge construct like this is far from inconspicuous...
QUEST_LV_0100_20151224_011336	Well, it's no big issue.{nl}Everything has a reason for it.{nl}
QUEST_LV_0100_20151224_011337	The Royal Mausoleum must contain a secret bigger than we could possibly imagine.{nl}The next epitaph is at Serno Highland. Let's go.
QUEST_LV_0100_20151224_011338	As Laulas' injuries are severe, I'm here in his stead.{nl}The seal is released, what exactly happened here?{nl}
QUEST_LV_0100_20151224_011339	Anyhow, the altars here are one of the{nl}Royal Mausoleum's various defenses built to ward off intruders.{nl} Despite being built a long time ago, they have never been reactivated as no one knew the way to do so.
QUEST_LV_0100_20151224_011340	The seal at Rukas Plateau could be the answer.{nl}The altar won't function if it gets destroyed, but if we can activate it before then.{nl}
QUEST_LV_0100_20151224_011341	Although I don't know what Rexipher is trying to do.{nl}It sure can prevent him from doing it.
QUEST_LV_0100_20151224_011342	He is the traitor of the Kadumel Era and the owner of the Fortress of the Land.{nl}He was branded as the best swordsman even when he was young, {nl}and he had many people following him.
QUEST_LV_0100_20151224_011343	Are you hurt?{nl}I heard the sound of Honeypin's webs, but I am relieved to see you are okay.
QUEST_LV_0100_20151224_011344	Trusting Laima's words, I have been fighting the Demon Lord Bramble, {nl}who tried to take over the revelation. {nl}I have fought with it night and day to be able to hand the revelation to you. {nl}
QUEST_LV_0100_20151224_011345	All of this was because of our pride...{nl}For we did not listen to what Laima said, unfortunately...{nl}
QUEST_LV_0100_20151224_011346	But, ultimately, Medzio Diena, that the demons caused broke the balance of power.{nl}The goddesses lost most of their strength since that day.
QUEST_LV_0100_20151224_011347	You better escape as well.{nl}The place is full of demons.{nl}
QUEST_LV_0100_20151224_011348	Just moments ago, the demons were controlling the monsters in the Bastymosi Field.
QUEST_LV_0100_20151224_011349	I don't know how strong you are, for you to do such a dangerous thing...{nl}I am not moving an inch from this very spot. If you wanna go, go alone.{nl}
QUEST_LV_0100_20151224_011350	I have been chased from Delmore Castle by the demons.{nl}I refuse to be in the same situation ever again.
QUEST_LV_0100_20151224_011351	Thank you. Thank you so much.{nl}If I went under the demons' control, what could have happened to those poor souls...
QUEST_LV_0100_20151224_011352	The light bead you saw is actually... a human soul.{nl}No memory and will of its own. A soul in its purest form. An essence of a soul.{nl}
QUEST_LV_0100_20151224_011353	These must be those who have lived around here...{nl}Even if they all perished by the demons, it is very strange that they have become such pure souls.{nl}
QUEST_LV_0100_20151224_011354	There must be a tomb of an unknown soldier here somewhere...{nl}The will of the Guide Owl will help you find the fragments of the ruined Karolis Altar.
QUEST_LV_0100_20151224_011355	I should not have held my hopes up too high...{nl}Restoring the Karolis Altar was not enough to fully revive the forest.{nl}
QUEST_LV_0100_20151224_011356	The Altar of the Forest needs to be revived as well.{nl}
QUEST_LV_0100_20151224_011357	Ah, the Altar of the Forest is located near the pond across there.{nl}It spreads Karolis' lights throughout the forest.{nl}
QUEST_LV_0100_20151224_011358	The lights are almost all out...{nl}If you can reignite them, the power of the altar will spread out!
QUEST_LV_0100_20151224_011359	The tower that has been controlling the owls is filled with very malicous energy.{nl}Even you should not touch it without any precaution.{nl}
QUEST_LV_0100_20151224_011360	Now, use this power to blow the tower in Duokliu Hall to smithereens!
QUEST_LV_0100_20151224_011361	You certainly are being led by the goddess...{nl}I have that feeling.
QUEST_LV_0100_20151224_011362	You've destroyed the Mind Control Tower as well?{nl}Now, peace will finally return.{nl}
QUEST_LV_0100_20151224_011363	That's... that's a great relief.
QUEST_LV_0100_20151224_011364	Mardas is the one who escaped from Delmore Castle.{nl}The souls we have seen before must be from there as well.{nl}
QUEST_LV_0100_20151224_011365	I have no idea why such an atrocity has occurred in Delmore Castle...{nl}These souls, as I have told you previously, do not possess any memories and will of their own.{nl}
QUEST_LV_0100_20151224_011366	All that is left is the energy of a pure soul.{nl}This is definitely not an ordinary occurrence.{nl}
QUEST_LV_0100_20151224_011367	It seems some magical power is draining the life force out of living humans to extract souls...{nl}I have lived in this forest for many years but this is unheard of.{nl}
QUEST_LV_0100_20151224_011368	I have explained it to this man...{nl}The souls are being collected at Letas Stream and offered to the Divine Tree.{nl}The owls have sent the souls to that direction.{nl}
QUEST_LV_0100_20151224_011369	We have to at least stop them.{nl}But Letas Stream has fallen into the hands of the demons.{nl}
QUEST_LV_0100_20151224_011370	Could we ask you to help us a bit longer?{nl}You are our only hope....
QUEST_LV_0100_20151224_011371	Karolis Cradle is a spot enriched with the energy of the forest.{nl}Stand there and the energy will come to you.{nl}
QUEST_LV_0100_20151224_011372	As the energy concentration increases, it gets condensed and crystalized.{nl}Take the crystalized energy to the Guide Owl.
QUEST_LV_0100_20151224_011373	Ugh... What happened... Who are you?{nl}Did you save me?{nl}
QUEST_LV_0100_20151224_011374	You have my utmost gratitude.{nl}Right before I lost consciousness, I saw the image of a goddess, it must have been you...
QUEST_LV_0100_20151224_011375	Wha...? You already had it on you?{nl}That is great news. Bring it to the upper side of Atmesti Uphill and sprinkle the energy around.{nl}
QUEST_LV_0100_20151224_011376	I believe that utilizing the malicious force of the monsters would be a good idea. {nl}Use it on monsters to purify their energies and absorb them.
QUEST_LV_0100_20151224_011377	By talking with the Chief Owl Sculpture, I got the feeling we could work this out.{nl}The demons are using the evil energy to corrupt Letas Stream and to trap souls.{nl}
QUEST_LV_0100_20151224_011378	You will find the evil energy concentrated on Svaigulys Hill.{nl}Set up the Namott of Suppression around it to remove the evil energy.
QUEST_LV_0100_20151224_011379	Our priority is stopping the spot where the energy of the forest is getting drained.{nl}The spot is at Senyvas Yard.
QUEST_LV_0100_20151224_011380	The Surveillance Spheres are guarding Senyvas Yard, {nl}but without the Black Spirit, the demons' installation will weaken. {nl}Approaching it won't be easy.{nl}
QUEST_LV_0100_20151224_011381	It's rather risky but... I want you to infiltrate the place without getting {nl}detected by the Surveillance Spheres spinning around the Surveillance Eyes.{nl}At the end of the path, there is a magic circle managing those eyes.{nl}
QUEST_LV_0100_20151224_011382	If the magic circle is disabled, the Surveilance Spheres might be disabled with it as well.
QUEST_LV_0100_20151224_011383	The Black Spirit can be removed with the Namott of Suppression, {nl}if we can deal with the Surveilance Spheres. Be careful. {nl}This mission is very dangerous.
QUEST_LV_0100_20151224_011384	The Soul Starvation is on the lower side of Apsvaiges Path.{nl}
QUEST_LV_0100_20151224_011385	The evil energy has weakened and the Black Smoke is gone.{nl}The demons, if they are not completely stupid, will notice these changes and come after us.{nl}Please, hurry up.
QUEST_LV_0100_20151224_011386	Is that so... The souls are free now.{nl}The Owl Chief promised to guide the souls to their rightful place, into the arms of the goddess.{nl}
QUEST_LV_0100_20151224_011387	How can we ever repay you...{nl}
QUEST_LV_0100_20151224_011388	Accessory Merchant Jurus
QUEST_LV_0100_20151224_011389	This letter is... left by Eras.{nl}
QUEST_LV_0100_20151224_011390	This is the first time since ages ago that I have heard from him... {nl}But now he has gone into the arms of the goddess...{nl}Fate is so cruel and gruesome to bear.{nl}
QUEST_LV_0100_20151224_011391	Thank you for delivering this letter to me.{nl}At least, now I know what had happened to him. 
QUEST_LV_0100_20151224_011392	So, you want to learn new magic, eh?{nl}But I need to be certain that you are prepared for it.{nl}
QUEST_LV_0100_20151224_011393	Without a firm foundation, learning is, naturally, very difficult.{nl}So, there's going to be a test.
QUEST_LV_0100_20151224_011394	I like your attitude. I have a mission for you. {nl}Go into the Woods of the Linked Bridges and defeat some monsters.{nl}
QUEST_LV_0100_20151224_011395	That's quite simple, no? If you are unable to do this simple task, then I see no future between us.
QUEST_LV_0100_20151224_011396	Here is your mission: Go into the Woods of the Linked Bridges and defeat some monsters.{nl}That's quite simple, no? If you are unable to do this simple task, then I see no future between us.
QUEST_LV_0100_20151224_011397	Hmm, not bad. Not bad at all.{nl}You seem to have what it takes.{nl}
QUEST_LV_0100_20151224_011398	Now, pay attention to what I am about to demonstrate.{nl}How you use it alongside your current magic is up to you.
QUEST_LV_0100_20151224_011399	You want to become a Pyromancer?{nl}Kid, let me tell you something. Not everyone can become a Pyromancer.{nl}
QUEST_LV_0100_20151224_011400	Let's just say, you need to make friends with fire and its heat.{nl}I ain't all that convinced yet. But I will give you a chance to prove yourself.
QUEST_LV_0100_20151224_011401	Good. Now, I want you to kill some monsters while under the magic I will put on you.{nl}
QUEST_LV_0100_20151224_011402	This magic will determine whether the spell you use is compatible with fire.{nl}Understood?
QUEST_LV_0100_20151224_011403	If you are not compatible with fire, considering other paths is a viable option.{nl}There is no such thing as lukewarm flame.
QUEST_LV_0100_20151224_011404	Oh my, you do have a knack. I am a bit surprised...?{nl}Well, a promise is a promise. I will teach ya.{nl}
QUEST_LV_0100_20151224_011405	Whether you can follow it through or not is entirely up to ya. Got that?
QUEST_LV_0100_20151224_011406	We, Cryomancers, always welcome newcomers. {nl}Like you.{nl}
QUEST_LV_0100_20151224_011407	However, accepting all participants will only prove itself detrimental to all of us.{nl}It is for the best if we conduct a simple test to determine your aptitude {nl}in becoming a Cryomancer.
QUEST_LV_0100_20151224_011408	Here, inject your spell into this Piece of Ice.{nl}If you do not possess the necessary talent you require, the ice will melt.{nl}
QUEST_LV_0100_20151224_011409	As you defeat monsters, your spell will be injected into this Piece of Ice.{nl}The instruction has been completed. Return to me when the result is successful.
QUEST_LV_0100_20151224_011410	There was one testee who melted the Piece of Ice from the instant it touched.{nl}To be honest... that is a feat in itself.
QUEST_LV_0100_20151224_011411	That is sufficient.{nl}I will grant you the teachings of Cryomancy.
QUEST_LV_0100_20151224_011412	You really must be enjoying your life as an Archer if you're here to see me.{nl}Now, let's begin the test, shall we? Without seeing your power, we cannot be sure of anything.
QUEST_LV_0100_20151224_011413	You are trustworthy.{nl}Obviously, an Archer should be able to hit a target from a distance.{nl}
QUEST_LV_0100_20151224_011414	It doesn't matter what kind of a monster it is.{nl}As long as you hit your targets from as far away as possible.{nl}
QUEST_LV_0100_20151224_011415	If you are either too close to the target or the target dodges your attack, it doesn't count.{nl}Got that?
QUEST_LV_0100_20151224_011416	Do you see that bug over there? Can you hit one of its legs?{nl}The master in Klaipeda hit the bullseye blindfolded.
QUEST_LV_0100_20151224_011417	You are better than I thought.{nl}I won't disappoint you in my training.
QUEST_LV_0100_20151224_011418	I will be the first one to admit that I have no patience whatsoever. {nl}Defeating an enemy one by one is just not my style.{nl}I prefer attacking all of them at once.{nl}
QUEST_LV_0100_20151224_011419	That's one of the reasons why I like being a Ranger. What about you?{nl}If you are a scaredy-cat, if the number is not in your favor, {nl}you better give up now and save both of our time.
QUEST_LV_0100_20151224_011420	Let me see if you can walk the talk.{nl}But perhaps, facing off multiple enemies might be difficult yet.{nl}
QUEST_LV_0100_20151224_011421	The next best thing to simultaneous combat is consecutive combat...{nl}Defeat one enemy and quickly attack the other. {nl}I want to see how much you can shorten that interval.
QUEST_LV_0100_20151224_011422	Hesitating just once... and the enemies get close enough to kiss you.{nl}You don't want to get surrounded by enemies, do you?
QUEST_LV_0100_20151224_011423	Impressive.{nl}I have seen so many malfunctioning nitwits who could not walk the talk...{nl}
QUEST_LV_0100_20151224_011424	Having a student like you is always a pleasure.{nl}Now, let's see. What should I teach you first?
QUEST_LV_0100_20151224_011425	I do not refuse the ones who are ambitious.{nl}Nevertheless, there is a prerequisite you must have.{nl}
QUEST_LV_0100_20151224_011426	A well-loved piece of gear...{nl}That is the most important thing for all classes to be honest.
QUEST_LV_0100_20151224_011427	I'm glad you agree.{nl}Now, show me a Lv +1 enhanced crossbow.
QUEST_LV_0100_20151224_011428	A crossbow and a Quarrel Shooter go hand in hand.{nl}I will just take a look at it.
QUEST_LV_0100_20151224_011429	A charming crossbow, I must say. {nl}Alright, I must acknowledge your way of maintaining your weapon.{nl}
QUEST_LV_0100_20151224_011430	Learning itself is not too difficult so come to me any time.
QUEST_LV_0100_20151224_011431	The time has come for you to learn the advanced magic of Wizards.{nl}You cannot learn new magic all by yourself.{nl}
QUEST_LV_0100_20151224_011432	Sometimes, the answer comes much quicker, if you ask around for advice.
QUEST_LV_0100_20151224_011433	Some might say: "Too many cooks spoil the broth." {nl}You can't have too many advice.{nl}
