SKILL_20150317_000001	Attack
SKILL_20150317_002284	Krivi: Fire attribute resistance
SKILL_20150317_002285	Character of fire attribute resistance is 5 increases per attribute level, darkness of the resistance will decrease 3 per attribute level.
SKILL_20150317_002286	Zalciai: intelligence
SKILL_20150317_002287	the effect of skill [Zalciai] had me in clergy system is intelligently change in force will be applied.
SKILL_20150317_002288	Divine stigma: intelligence
SKILL_20150317_002289	Skill [Divine stigma] does not have the force is increased in use, but the intelligence is increased by 20% per skill level.
SKILL_20150317_002290	Zaibas: Splash
SKILL_20150317_002291	Skills in response to the [Zaibas] is affected by the splash of character, gives the damage to more than one person of the target at a time. (The total number of times increases were do.)
SKILL_20150317_002292	Daino: duration
SKILL_20150317_002293	Effect duration of skill [Daino] will increase per attribute level 40 seconds.
SKILL_20150317_002294	Hexing: Splash
SKILL_20150317_002295	Splash of skill [Hexing] is increased by one for each level.
SKILL_20150317_002296	Effigy: blind
SKILL_20150317_002297	It takes the state [blind] a 5% chance for each attribute level every time is attacked that it is attacked by skill [Effigy].
SKILL_20150317_002298	Ogouveve: reduction of power
SKILL_20150317_002299	Will be reduced by 2 for each feature level is the strength of the enemy within the range of skills [Ogouveve].
SKILL_20150317_002300	Damballa: zombie appearance probability
SKILL_20150317_002301	Skill [Damballa] to increase the probability of the emergence of a new zombie characteristics of 2% per level.
SKILL_20150317_002302	Buwakai network: zombie defense
SKILL_20150317_002303	3 to increase with each level physical defense of the features of zombies that have been used in the skill [Buwakai network].
SKILL_20150317_002304	Mackangdal: Cumulative Damage
SKILL_20150317_002305	스킬 [마캉달]이 활성화 되어 있는 동안 누적되는 대미지가 레벨당 10% 감소됩니다
SKILL_20150317_002306	Creating a zombie: zombie
SKILL_20150317_002307	1 will increase per attribute level is the maximum number of zombie skills [Zombify].
SKILL_20150317_002308	Carve: acquisition probability
SKILL_20150317_002309	Probability to win the material of skill [Carve] will increase 5% for each feature level.
SKILL_20150317_002310	Sculptor
SKILL_20150317_002311	[Carve] skills gives the additional damage of 5% for each level in the plant type monster
SKILL_20150317_002312	Owl image: maintain the number of
SKILL_20150317_002313	1 to increase with each level the number of maintenance of skills [owl image]
SKILL_20150317_002314	Owl image: flame
SKILL_20150317_002315	According to the skill about 5% of magic damage of characters of 5 seconds at 5% of probability for each level each time it is the enemy attacked in the owl image] skills of attack of state [flame]
SKILL_20150317_002316	Parts of the world tree: featured
SKILL_20150317_002317	I will pull the enemies within the range of skills [parts of the world tree.
SKILL_20150317_002318	Dievdirbys : Damage of Plant Type
SKILL_20150317_002319	[Blunt object] gives additional damage about 10% of the physical attack power of each attribute level to plant type monsters when worn.
SKILL_20150317_002320	The Mina image: retention time
SKILL_20150317_002321	Will increase 2 seconds per characteristic level retention time of skill [The Mina Statue].
SKILL_20150317_002322	Astral projection: moving distance
SKILL_20150317_002323	Maximum distance that can be moved to the skill [astral projection] will 1m increase for each level
SKILL_20150317_002324	Astral projection: avoidance
SKILL_20150317_002325	While the skill [astral projection] is enabled, avoidance of the body is increased by 10% per feature level.
SKILL_20150317_002326	Astral Body Explosion : knock down
SKILL_20150317_002327	Skill been shot in the [Astral Body Explosion] goes.
SKILL_20150317_002328	Prakriti: HP recovery
SKILL_20150317_002329	Recovers HP about 5% of maximum HP for each attribute level when you use the skill [Prakriti].
SKILL_20150317_002330	Body Base Attack : DEF decrease of Enemy
SKILL_20150317_002331	per attribute level of enemy hits the basic attack in the fluid state a 5% chance it will take to the weakening of the defense force].
SKILL_20150317_002332	Resist Elements: Resist
SKILL_20150317_002333	Fire, ice, eletricity resistance incerase by 5 and poison, earth resistance decrease by 5 per attribute level.
SKILL_20150317_002334	Barrier: butt damage
SKILL_20150317_002335	Sting damage of ally is in the skill [barrier] is increased by 10% per level
SKILL_20150317_002336	Barrier: holy damage
SKILL_20150317_002337	About 20% of the less characteristic level every magic attack force was touching the skill [barrier] wears the holy damage.
SKILL_20150317_002338	Smite : falling damage
SKILL_20150317_002339	Skill [Smite] in fall that it was floating in the air, you wear damage as much as 50 percent of the physical attack power.
SKILL_20150317_002340	Turn Undead: spirit
SKILL_20150317_002341	Instant death probability of skill [Turn Undead] is also affected by his spirit.
SKILL_20150317_002342	Conversion: increase strength
SKILL_20150317_002343	Skill power of monsters that have been converted to [Conversion] will increase with additional about 10% of the strength of character.
SKILL_20150317_002344	[Both hands bow] to the public type monster when mounted I will give a 20% additional damage of physical attack power.
SKILL_20150317_002345	Oblique shot: Slow
SKILL_20150317_002346	When the skill [Swift step] is enabled, it takes skill to each feature level that it has been attacked at the time of use of [Oblique shot] at 5% of probability [Slow].
SKILL_20150317_002347	Multi-shot -SP recovery
SKILL_20150317_002348	[Multi-shot] is characteristic Lv x 5% SP recovery when hit in the critical
SKILL_20150317_002349	Swift step: Critical
SKILL_20150317_002350	When the skill [Swift step] is enabled, their critical generation will increase 10% for each feature level.
SKILL_20150317_002351	Furudoro: defense decrease
SKILL_20150317_002352	Physical Defense of the enemy through the skill [Fulldraw] will decrease 2% for each level of features.
SKILL_20150317_002353	Barrage: knock back
SKILL_20150317_002354	You pushed a 10% probability per attribute level of that it has been attacked by skill [Barrage].
SKILL_20150317_002355	High anchoring: rotation
SKILL_20150317_002356	Skill allows rotation of the direction in [high anchoring] charge
SKILL_20150317_002357	Bounce shot: Slow
SKILL_20150317_002358	Skill Bounce shot] each characteristic level of that it has been attacked by 3% in the probability it will take to [Slow].
SKILL_20150317_002359	Steady Aim: attack speed remaining
SKILL_20150317_002360	Skills [Steady Aim] attack speed of slower character in [certain to steady] is about 5% per level
SKILL_20150317_002361	[Arrow Sprinkle]
SKILL_20150317_002362	Deploy Pavise: Qty
SKILL_20150317_002363	Number that you can maintain the skills [Deploy Pavise] will increase two but, HP of Pabisu is reduced to half
SKILL_20150317_002364	Scatter Caltrop: retention time
SKILL_20150317_002365	Will increase 1 second at a retention time of skill [Scatter Caltrop] Marumusu~e is each characteristic level.
SKILL_20150317_002366	Scatter Caltrop: bleeding
SKILL_20150317_002367	Skills per attribute level if stomping the [Scatter Caltrop] 8% of probability it takes to [bleeding].
SKILL_20150317_002368	Stone shot: Stan
SKILL_20150317_002369	Stan probability of skill [Stone shot] is increased by 5% per level
SKILL_20150317_002370	Rapid Fire: rotation of the
SKILL_20150317_002371	Skill enables rotation of the direction in [Rapid Fire] charge (shot impossible rotation)
SKILL_20150317_002372	Stone Picking: Qty
SKILL_20150317_002373	The number of stone bullet to take skill [Stone Picking] is fixed to [skill level].
SKILL_20150317_002374	Bloom trap: rotational speed
SKILL_20150317_002375	Skills, a decrease of 0.2 seconds per rotation second characteristic level of [Broom Trap], rotation speed will decrease 1 per attribute level.
SKILL_20150317_002376	Claymore: Splash
SKILL_20150317_002377	1 will increase to splash each feature level of skill [Claymore].
SKILL_20150317_002378	Punji Stake: fall damage
SKILL_20150317_002379	If the skills that you have flown in the Punjisuteki] you are at a distance, you wear the damage as much as 50% of its little character physical attack power.
SKILL_20150317_002380	Detonate Traps: party trap
SKILL_20150317_002381	Number of magic square that can shoot skill [Detonate Traps] will increase as much as one for each level
SKILL_20150317_002382	Pointing: fear
SKILL_20150317_002383	Monster taken to skill [pointing], it takes to [fear] with a 10% probability per attribute level.
SKILL_20150317_002384	Coursing: Agro
SKILL_20150317_002385	That was bitten by a skill [Coursing] will attack the companion.
SKILL_20150317_002386	Retrieve: defense decrease
SKILL_20150317_002387	Small defense force to meet the skill [retrieve] will decrease 5 for each level of features.
SKILL_20150317_002388	Snatching: public damage
SKILL_20150317_002389	Skill public type monster fell to the ground in the [Snatching] is sword, you can wear a 20% additional damage for each attribute level to the striking attribute attack.
SKILL_20150317_002390	Praise: movement speed
SKILL_20150317_002391	The velocity of the companion to increase the skill [Praise] to increase by 5 percent per property level.
SKILL_20150317_002392	Hounding: panic
SKILL_20150317_002393	Takes to [mess] with skill [hounding] 10% of the probability for each feature level that it has been discovered in.
SKILL_20150317_002394	Detoxifiy: poison immunity
SKILL_20150317_002395	Character [poison] has been released in the skill [Detoxifiy] is immune to 2 seconds for each level [poison].
SKILL_20150317_002396	Needle Blow - use poison
SKILL_20150317_002397	[Needle Blow] decrease usage characteristics Lv x 5% of skills of poison
SKILL_20150317_002398	Bewitch: Keep the poison
SKILL_20150317_002399	Skill [Bewitch] state [confusion] of the low level each took rests at 5% of probability state [poison] is not released
SKILL_20150317_002400	Wugong Gu: host duration
SKILL_20150317_002401	Host state of the skill [Wugong Gu] will increase about 2 seconds per property level.
SKILL_20150317_002402	Throw Gu Pot: poison remaining
SKILL_20150317_002403	2 seconds [poison] is maintained per attribute level outside the range of skills [Throw Gu Pot].
SKILL_20150317_002404	Jincan Gu: duration
SKILL_20150317_002405	Skills duration of summoned venom insect [Jincan Gu] will increase 2 seconds per level
SKILL_20150317_002406	Poison pot: stocks
SKILL_20150317_002407	Poison reserves of [poison pot] will increase 20%
SKILL_20150317_002408	Cloaking: Physical Damage
SKILL_20150317_002409	Attack skills to be used for the following skills [cloaking] will provide additional damage as much as 50 percent of the physical attack power.
SKILL_20150317_002410	Camouflage: movement speed
SKILL_20150317_002411	Skill [camouflage] movement speed in use will increase by 10% per level characteristics.
SKILL_20150317_002412	Undistance: Physical Damage
SKILL_20150317_002413	Skill physical attack power of the range is within the ally of [Undistance] is increased by 5% per level features.
SKILL_20150317_002414	Reconnaissance: butt damage
SKILL_20150317_002415	Skill [reconnaissance] damage to wear to adhesion damage during the maintenance time of usage information is less published skill [reconnaissance] will be added 10% for each level
SKILL_20150317_002416	Be Prepared: reset agro
SKILL_20150317_002417	Og numeric characters that have that if you want to use the skills [Be Prepared] will also be initialized
SKILL_20150317_002418	Sneak Hit: duration
SKILL_20150317_002419	Will increase 2 seconds per characteristic level is the duration of the skill [Sneak Hit]
SKILL_20150317_002420	Feint: avoidance increase
SKILL_20150317_002421	If you have allies within the range of skills [Feint], avoidance of allies only numbers that fall avoidance of enemy will increase. The number of applied ally, only skill level from the center
SKILL_20150317_002422	Burrow: SP
SKILL_20150317_002423	Skill [Burrow] to hide dug the ground with the SP recovery features Lv x 5 increase -> Delete
SKILL_20150317_002424	Brandish Bow: knock back
SKILL_20150317_002425	Skill [Brandish Bow] increases knockback distance of 1m per property level
SKILL_20150317_002426	Unlock chest: movement speed
SKILL_20150317_002427	Skills When you open the treasure chest in the unlock chest] skills, movement speed of 5 seconds character is increased by 10% per level characteristics in the basic rate
SKILL_20150317_002428	Arrow production
SKILL_20150317_002429	[Fletcher] arrow production
SKILL_20150317_002430	Broad head: bleeding
SKILL_20150317_002431	The duration of the skill of state that it has been attacked in the [Broad Head] [bleeding] will increase 2 seconds per characteristic level
SKILL_20150317_002432	Board Keene point: defense decrease
SKILL_20150317_002433	Skill [board Keane point] of state [defense reduction] is reduced with 2% added per attribute level
SKILL_20150317_002434	Flu Flu: Crossfire
SKILL_20150317_002435	Skill [Fluflu arrow] to you over again skills [Flu Flu] when that took by being the first to attack the dead are attacked skills [Crossfire]
SKILL_20150317_002436	Flu Flu: it is possible to debuff
SKILL_20150317_002437	Will increase by 1 per attribute level the number of enemies affected by the skill [Flu Flu].
SKILL_20150317_002438	Cross Fire: image
SKILL_20150317_002439	According to skill 5 seconds at MakuTaro bursts was 10% of probability for each level of that was attacked in the attack of [Crossfire], about 5% of the physical damage of state [image]
SKILL_20150317_002440	Load Mastery: ice
SKILL_20150317_002441	[Load] when worn, ice attribute attack force of character will increase 5 for each level of features.
SKILL_20150317_002442	Rush: Stan
SKILL_20150317_002443	2 seconds Skill [Rush] be pressed been attacked is 5% per level in probability takes to [Stan].
SKILL_20150317_002444	Impaler: 2 times damage
SKILL_20150317_002445	Skill [Impaler] in beating the attack has been that, to receive twice the damage the original of the subject -> skills, existing feature this
SKILL_20150317_002446	Dragging Death: Contol ally trap
SKILL_20150317_002447	Trap that ally is installed in the skill [Dragging Death], you will be able to carry it to collect an image
SKILL_20150317_002448	Stead Charge: large additional damage
SKILL_20150317_002449	Skill [Stead Charge] is large monster, gives additional damage about 25% for each level in the character physical damage to the enemy took to state [Slow] -> skills, the existing function this
SKILL_20150317_002450	Arrest: it is possible to capture
SKILL_20150317_002451	Skill [Arrest] number of monsters that can be arrested in the (small monster: 2 for each level),: will increase only (medium-sized monster 1 for each level)
SKILL_20150317_002452	Repair: repair number of times
SKILL_20150317_002453	Increases by 1 for each level it is possible to use the skill [Repair]]
SKILL_20150317_002454	Weapon TouchUp: retention time
SKILL_20150317_002455	Retention time of skill [Weapon TouchUp] will increase by 10 minutes per level
SKILL_20150317_002456	Armor TouchUp: retention time
SKILL_20150317_002457	Retention time of skill [Armor TouchUp] will increase by 10 minutes per level
SKILL_20150317_002458	Iron Hook: large monster
SKILL_20150317_002459	Skill [Iron Hook] You can move 0.5 seconds per large monsters level
SKILL_20150317_002460	Both hands Takeshi: Sub-Weapon damage
SKILL_20150317_002461	Physical damage of the sub-weapon to be used will increase with additional 10 for each level in the skill [both hands onslaught]
SKILL_20150317_002462	Jolly Roger: Pirate Flag defense force
SKILL_20150317_002463	Skill defense force of [Jolly Roger] Pirate Flag will increase 5 for each level
SKILL_20150317_002464	Kiruhorurin: Stan
SKILL_20150317_002465	State [Stan] probability of skill [Kiruhorurin] is increased by 5% per level
SKILL_20150317_002466	Skills When you open the treasure chest in the unlock chest], increase movement speed about 10% characteristic Lv x in character of the movement speed is characteristic Lv x 5 seconds
SKILL_20150317_002467	Pirates formed
SKILL_20150317_002468	I can be formed only the number of 1 for each level the number of party members of [Pirates]
SKILL_20150317_002469	Palm Strike: hit
SKILL_20150317_002470	Skill wears about 50% damage of character physical damage and hit the wall of that it has been attacked in the [Palm Strike]
SKILL_20150317_002471	Iron Skin: additional damage
SKILL_20150317_002472	Damage that is reflected will provide additional damage about 10% for each level of character physical damage to the skill [Iron Skin]
SKILL_20150317_002473	Energy Blast: rotation of the
SKILL_20150317_002474	Skill [Energy Blast] enables rotation of the direction in charge is (impossible when you start the shot)
SKILL_20150317_002475	Ballista: duration
SKILL_20150317_002476	The duration of the skill [Ballista] will increase 2 seconds per level
SKILL_20150317_002477	Bash: Enhance
SKILL_20150317_002478	Damage of [Bash] increases per attribute level
SKILL_20150317_002479	Thrust: Enhance
SKILL_20150317_002480	Damage of [Thrust] increases per attribute level
SKILL_20150317_002481	Rim blow: Enhance
SKILL_20150317_002482	Damage of [Rim Blow] increases per attribute level
SKILL_20150317_002483	Umbo Blow: Enhance
SKILL_20150317_002484	Damage of [Umbo Blow] increases per attribute level
SKILL_20150317_002485	Cartar Stroke: Enhance
SKILL_20150317_002486	Damage of [Catar Stroke] increases per attribute level
SKILL_20150317_002487	Crown: Enhance
SKILL_20150317_002488	Damage of [Crown] increases per attribute level
SKILL_20150317_002489	Wagon Wheel: Enhance
SKILL_20150317_002490	Damage of [Wagon Wheel] increases per attribute level
SKILL_20150317_002491	Moulinet: Enhance
SKILL_20150317_002492	Damage of [Moulinet] increases per attribute level
SKILL_20150317_002493	Multi-shot: Enhance
SKILL_20150317_002494	Damage of [Multi Shot] increases per attribute level
SKILL_20150317_002495	Fulldraw: Enhance
SKILL_20150317_002496	Damage of [Fulldraw] increases per attribute level
SKILL_20150317_002497	Italic shot: Enhance
SKILL_20150317_002498	Damage of [Oblique Shot] increases per attribute level
SKILL_20150317_002499	Ship Large: Enhance
SKILL_20150317_002500	Damage of [Barrage] increases per attribute level
SKILL_20150317_002501	High anchoring: Enhance
SKILL_20150317_002502	Damage of [High Anchoring] increases per attribute level
SKILL_20150317_002503	Bounce shot: Enhance
SKILL_20150317_002504	Damage of [Bounce Shot] increases per attribute level
SKILL_20150317_002505	Scatter Caltrop: Enhance
SKILL_20150317_002506	Damage of [Scatter Caltrop] increases per attribute level
SKILL_20150317_002507	Stone shot: Enhance
SKILL_20150317_002508	Damage of [Stone Shot] increases per attribute level
SKILL_20150317_002509	Rapid Fire: Enhance
SKILL_20150317_002510	Damage of [Rapid Fire] increases per attribute level
SKILL_20150317_002511	Energy Bolt: Enhance
SKILL_20150317_002512	Damage of [Energy Bolt] increases per attribute level
SKILL_20150317_002513	Magic Missile: Enhance
SKILL_20150317_002514	Damage of [Magic Missile] increases per attribute level
SKILL_20150317_002515	Earthquake: Enhance
SKILL_20150317_002516	Damage of [Earthquake] increases per attribute level
SKILL_20150317_002517	Fireball: Enhance
SKILL_20150317_002518	Damage of [Fireball] increases per attribute level
SKILL_20150317_002519	Fire Wall: Enhance
SKILL_20150317_002520	Damage of [Firewall] increases per attribute level
SKILL_20150317_002521	Flare: Enhance
SKILL_20150317_002522	Damage of [Flare] increases per attribute level
SKILL_20150317_002523	Heruburesu: Enhance
SKILL_20150317_002524	Damage of [Hell Breath] increases per attribute level
SKILL_20150317_002525	Fire pillar: Enhance
SKILL_20150317_002526	Damage of [Fire Pillar] increases per attribute level
SKILL_20150317_002527	Ice Bolt: Enhance
SKILL_20150317_002528	Damage of [Ice Bolt] increases per attribute level
SKILL_20150317_002529	Ice Pike: Enhance
SKILL_20150317_002530	Damage of [Ice Pike] increases per attribute level
SKILL_20150317_002531	Ice Blast: Enhance
SKILL_20150317_002532	Damage of [Ice Blast] increases per attribute level
SKILL_20150317_002533	Cure: Enhance
SKILL_20150317_002534	Damage of [Cure] increases per attribute level
SKILL_20150317_002535	Hill: Enhance
SKILL_20150317_002536	Damage and Heal of [Heal] increases per attribute level
SKILL_20150317_002537	Zaibas: Enhance
SKILL_20150317_002538	Damage of [Zaibas] increases per attribute level
SKILL_20150317_002539	Stabbing: Enhance
SKILL_20150317_002540	Damage of [Stabbing] increases per attribute level
SKILL_20150317_002541	Long Stride: Enhance
SKILL_20150317_002542	Damage of [Long Stride] increases per attribute level
SKILL_20150317_002543	Synchro Thrusting: Enhance
SKILL_20150317_002544	Damage of [Synchro Thrusting] increases per attribute level
SKILL_20150317_002545	Piercings: Enhance
SKILL_20150317_002546	Damage of [Pierce] increases per attribute level
SKILL_20150317_002547	Telekinesis: Enhance
SKILL_20150317_002548	Damage of [텔레키네시스] increases per attribute level
SKILL_20150317_002549	Psychic pressure: Enhance
SKILL_20150317_002550	Damage of [Psychic Pressure] increases per attribute level
SKILL_20150317_002551	Magnetic Force: Enhance
SKILL_20150317_002552	Damage of [Magnetic Force] increases per attribute level
SKILL_20150317_002553	Aspersion: Enhance
SKILL_20150317_002554	Damage of [Aspersion] increases per attribute level
SKILL_20150317_002555	Bloom trap: Enhance
SKILL_20150317_002556	Damage of [Broom Trap] increases per attribute level
SKILL_20150317_002557	Claymore: Enhance
SKILL_20150317_002558	Damage of [Claymore] increases per attribute level
SKILL_20150317_002559	Punji Stake: Enhance
SKILL_20150317_002560	Damage of [Punji Stake] increases per attribute level
SKILL_20150317_002561	Detonate Traps: Enhance
SKILL_20150317_002562	Damage of [Detonate Traps] increases per attribute level
SKILL_20150317_002563	Gung Ho: Enhance
SKILL_20150317_002564	Physical damage of [Gung Ho] increase, while defense decreases per attribute level
SKILL_20150317_002565	Concentrate: Enhance
SKILL_20150317_002566	Additional damage of [Concentrate] increases per attribute level
SKILL_20150317_002567	Restrain: Enhance
SKILL_20150317_002568	Additional physical attack of [Restrain] increases while total HP decreases per attribute level
SKILL_20150317_002569	Guardian: Enhance
SKILL_20150317_002570	Defense of [Guardian] increase, while physical attack decreases per attribute level
SKILL_20150317_002571	Effigy: Enhance
SKILL_20150317_002572	Damage of [Effigy] increases per attribute level
SKILL_20150317_002573	Damballa: Enhance
SKILL_20150317_002574	Damage of [Damballa] increases per attribute level
SKILL_20150317_002575	Carve: Enhance
SKILL_20150317_002576	Damage of [Carve] increases per attribute level. Additional damage to plant type monsters also increase.
SKILL_20150317_002577	Owl image: Enhance
SKILL_20150317_002578	Damage of [부엉이 조각상] increases per attribute level
SKILL_20150317_002579	Cross Guard: Enhance
SKILL_20150317_002580	Defense of  [Cross Guard] increases per attribute level
SKILL_20150317_002581	Enchanted Fire: Enhance
SKILL_20150317_002582	Fire attribute attack of [Enchant Fire] increases per attribute level
SKILL_20150317_002583	Kneeling Shot: Enhance
SKILL_20150317_002584	Phisical damage of [Kneeling Shot] increases per attribute level
SKILL_20150317_002585	Steady Aim: Enhance
SKILL_20150317_002586	Additional damage of [Steady Aim] increases per attribute level
SKILL_20150317_002587	Sacrament : Enhance
SKILL_20150317_002588	Additinoal Holy attribute damage of [Sacrament] increases per attribute level
SKILL_20150317_002589	Bash: Enhance 2
SKILL_20150317_002590	Damage of [Bash] is enhanced to Swordsman Circle 2.
SKILL_20150317_002591	Bash: Enhance 3
SKILL_20150317_002592	Damage of [Bash] is enhanced to Swordsman Circle 3.
SKILL_20150317_002593	Thrust: Enhance 2
SKILL_20150317_002594	Damage of [Thrust] damage is enhanced to Swordsman Circle 2.
SKILL_20150317_002595	Thrust: Enhance 3
SKILL_20150317_002596	Damage of [thrust] is renhanced to Swordsman Circle 3.
SKILL_20150317_002597	Gung Ho: Enhance 2
SKILL_20150317_002598	Physical attack power of [Gung Ho] increases to Swordsman Circle 2. (Defense also decreases.)
SKILL_20150317_002599	Gung Ho: Enhance 3
SKILL_20150317_002600	Physical attack power of [Gung Ho] increases to Swordsman Circle 3. (Defense also decreases.)
SKILL_20150317_002601	Concentrate: Enhance 2
SKILL_20150317_002602	Additional damage effect of [Concentrate] increases to Swordsman Circle 2.
SKILL_20150317_002603	Concentrate: Enhance 3
SKILL_20150317_002604	Additional damage effect of [Concentrate] increases to Swordsman Circle 3.
SKILL_20150317_002605	Restrain: Enhance 2
SKILL_20150317_002606	Physical attack power increase effect of [Restrain] is enhanced to Swordsman Circle 3. (Maximum HP reduction effect will also increase.)
SKILL_20150317_002607	Has been written: Enhance
SKILL_20150317_002608	Effect of [Lethargy] increases per attribute level
SKILL_20150317_002609	Energy Bolt: Enhance 2
SKILL_20150317_002610	Damage of [energy bolt] increases to wizard Circle 2.
SKILL_20150317_002611	Energy Bolt: Enhance 3
SKILL_20150317_002612	Damage of [energy bolt] increases to wizard Circle 3.
SKILL_20150317_002613	Reflect Shield: Enhance 2
SKILL_20150317_002614	Reflection damage of [Reflect shield] is enhanced to the wizard Circle 2.
SKILL_20150317_002615	Reflect Shield: Enhance 3
SKILL_20150317_002616	Reflection damage of [Reflect shield] is enhanced to the wizard Circle 3.
SKILL_20150317_002617	Lethargy: Enhance 2
SKILL_20150317_002618	Attack weakening effect of [Lethargy] is enhanced to the wizard Circle 2.
SKILL_20150317_002619	Lethargy: Enhance 3
SKILL_20150317_002620	Attack weakening effect of [Lethargy] is enhanced to the wizard Circle 3.
SKILL_20150317_002621	Earthquake: Enhance 2
SKILL_20150317_002622	Damage of [Earthquake] is enhanced to the wizard Circle 3.
SKILL_20150317_002623	Multi-shot: Enhance 2
SKILL_20150317_002624	Damage of [Multi-shot] damage is enhanced to Archer Circle 2.
SKILL_20150317_002625	Multi-shot: Enhance 3
SKILL_20150317_002626	Damage of [Multi-shot] damage is enhanced to Archer Circle 3.
SKILL_20150317_002627	Fulldraw: Enhance 2
SKILL_20150317_002628	Damage of [Fulldraw] damage is enhanced to Archer Circle 2.
SKILL_20150317_002629	Fulldraw: Enhance 3
SKILL_20150317_002630	Damage of [Fulldraw] is enhanced to Archer Circle 3.
SKILL_20150317_002631	Oblique shot: Enhance 2
SKILL_20150317_002632	Damage of [Oblique shot] damage is enhanced to Archer Circle 2.
SKILL_20150317_002633	Oblique shot: Enhance 3
SKILL_20150317_002634	Damage of [Oblique shot] damage is enhanced to Archer Circle 3.
SKILL_20150317_002635	Kneeling Shot : Enhance 2
SKILL_20150317_002636	Physical attack power increase effect of [Kneeling Shot] is enhanced to Archer Circle 2.
SKILL_20150317_002637	Kneeling Shot : Enhance 3
SKILL_20150317_002638	Physical attack power increase effect of [Kneeling Shot] is enhanced to Archer Circle 3.
SKILL_20150317_002639	Deprotected Zone : Enhance
SKILL_20150317_002640	Effect of [Deprotected Zone] increases per attribute level
SKILL_20150317_002641	Cure : Enhance 2
SKILL_20150317_002642	Damage of [Cure] damage is enhanced to Cleric Circle 2.
SKILL_20150317_002643	Cure : Enhance 3
SKILL_20150317_002644	Damage of [cure] is enhanced to Cleric Circle 3.
SKILL_20150317_002645	Heal : Enhance 2
SKILL_20150317_002646	Damage and amount of [Heal] is enahcned to Cleric Circle 2.
SKILL_20150317_002647	Heal : Enhance 3
SKILL_20150317_002648	Damage and amount of [Heal] is enahcned to Cleric Circle 3.
SKILL_20150317_002649	Deprotected Zone : Enhance 2
SKILL_20150317_002650	Defense decerase effect of [Deprotected Zone] is enhanced to Cleric Circle 2.
SKILL_20150317_002651	Deprotected Zone : Enhance 3
SKILL_20150317_002652	Defense decerase effect of [Deprotected Zone] is enhanced to Cleric Circle 3.
SKILL_20150317_002653	Fire Ball : Enhance 2
SKILL_20150317_002654	Damage of [Fireball] is enhanced to Circle 2 in Pyromancer.
SKILL_20150317_002655	Fire Ball : Enhance 3
SKILL_20150317_002656	Damage of [Fireball] is enhanced to Circle 3 in Pyromancer.
SKILL_20150317_002657	Fire Wall : Enhance 2
SKILL_20150317_002658	Damage of [Fireball] is Circle 2 in Pyromancer.
SKILL_20150317_002659	Fire Wall : Enhance 3
SKILL_20150317_002660	Damage of [Fireball] is Circle 3 in Pyromancer.
SKILL_20150317_002661	Flare : Enhance 2
SKILL_20150317_002662	Damage of [Flare] damage is enhanced to Circle 2 in Pyromancer.
SKILL_20150317_002663	Flare : Enhance 3
SKILL_20150317_002664	Damage of [Flare] damage is enhanced to Circle 3 in Pyromancer.
SKILL_20150317_002665	Enchant Fire : Enhance 2
SKILL_20150317_002666	The effect of Fire Attribute Attack Increase of [Enchant Fire] will be enhanced to two circle of Pyromancer.
SKILL_20150317_002667	Enchant Fire : Enhance 3
SKILL_20150317_002668	The effect of Fire Attribute Attack Increase of [Enchant Fire] will be enhanced to three circle of Pyromancer.
SKILL_20150317_002669	Fire Pillar : Enhance 2
SKILL_20150317_002670	Damage of [Fire pillar] damage is enhanced to Circle 3 in Pyromancer.
SKILL_20150317_002671	Ice Bolt : Enhance 2
SKILL_20150317_002672	Damage of [ice bolt] is enhanced to Cryomancer Circle 2.
SKILL_20150317_002673	Ice Bolt : Enhance 3
SKILL_20150317_002674	Damage of [ice bolt] is enhanced to Cryomancer Circle 3.
SKILL_20150317_002675	Ice Pike : Enhance 2
SKILL_20150317_002676	Damage of [Ice Pike] damage is enhanced to Cryomancer Circle 2.
SKILL_20150317_002677	Ice Pike : Enhance 3
SKILL_20150317_002678	Damage of [Ice Pike] damage is enhanced to Cryomancer Circle 3.
SKILL_20150317_002679	Ice Blast : Enhance 2
SKILL_20150317_002680	Damage of [Ice Blast] damage is enhanced to Cryomancer Circle 2.
SKILL_20150317_002681	Ice Blast : Enhance 3
SKILL_20150317_002682	Damage of [Ice Blast] damage is enhanced to Cryomancer Circle 3.
SKILL_20150317_002683	Shield Lob : Enhance
SKILL_20150317_002684	Damage of [Shield Lob] increases per attribute level
SKILL_20150317_002685	Rim Blow : Enhance 2
SKILL_20150317_002686	Damage of [Rim Blow] is enhanced to Peltasta Circle 2.
SKILL_20150317_002687	Rim Blow : Enhance 3
SKILL_20150317_002688	Damage of [Rim Blow] is enhanced to Peltasta Circle 3.
SKILL_20150317_002689	Umbo Blow : Enhance 2
SKILL_20150317_002690	Damage of [Umbo Blow] is enhanced to Peltasta Circle 2.
SKILL_20150317_002691	Umbo Blow : Enhance 3
SKILL_20150317_002692	Damage of [Umbo Blow] is enhanced to Peltasta Circle 3.
SKILL_20150317_002693	Guardian : Enhance 2
SKILL_20150317_002694	Defense force increasing effect of [Guardian] is applied in Peltasta Circle 2. (Physical attack power reduction effect will also increase.)
SKILL_20150317_002695	Guardian : Enhance 3
SKILL_20150317_002696	Defense force increasing effect of [Guardian] is applied to the level of Peltasta 3 Circle. (Physical attack power reduction effect will also increase.)
