SKILL_20150317_000001	Attack
SKILL_20150714_004545	{memo X}As the enemy that was flown to the air by [Punji Stake] falls down on the ground, it will receive damage equal to 50% of Physical ATK and the enemies nearby will also receive damage.
SKILL_20150714_004546	$Enemies affected by [Pointing] will be afflicted with [Fear] for 3 seconds with a 5% chance per attribute level.
SKILL_20150714_004547	{memo X}DEF of the enemies that are attacked with [Retrieve] will decrease by 10 per Attribute level.
SKILL_20150714_004548	$Aerial-type monsters who are dropped to the ground with [Snatching] will receive 20% additional damage from Slash and Strike attacks per attribute level.
SKILL_20150714_004549	{memo X}$Increases the movement speed of your Companion by 5% per attribute level with [Praise].
SKILL_20150714_004550	Coursing: Tear up the mind
SKILL_20150714_004551	$Decreases the enemy's magic defense afflicted with [Coursing] by 10 per attribute level.
SKILL_20150714_004552	$Hounding: Confusion
SKILL_20150714_004553	$Enemies discovered during [Hounding] will become confused with a certain chance. Increases the chance by 10% per attribute level.
SKILL_20150714_004554	$Increases the damage dealt on an enemy with [Needle Blow] by 1% per attribute level.
SKILL_20150714_004555	$Increases the damage dealt on an enemy with [Wugong Gu] by 1% per attribute level.
SKILL_20150714_004556	$Increases the damage dealt on an enemy with [Throw Gu Pot] by 1% per attribute level.
SKILL_20150714_004557	{memo X}A character whose [Poison] is removed due to [Detoxify] will be immune to [Poison] for 2 secs per Attribute level.
SKILL_20150714_004558	$Wugong Gu: Continuous Infection
SKILL_20150714_004559	Duration of the infected status of the object which is infected by the host of [Wugong Gu] will increase by 1 sec per Attribute level.
SKILL_20150714_004560	{memo X}Even if an object gets out of the range of [Throw Gu Pot], [Poison] will last for 2 secs per Attribute level.
SKILL_20150714_004561	{memo X}The Max amount of Poison that could be stored increases by 10 per Attribute level with [Poison Pot].
SKILL_20150714_004562	{memo X}Jincan Gu: Vitality
SKILL_20150714_004563	{memo X}Life time of the bugs that are born from [Jincan Gu] with a fixed probability will be doubled. The probability will increase by 5% per Attribute level.
SKILL_20150714_004564	$Increases the damage dealt on an enemy with [Flu Flu] by 1% per attribute level.
SKILL_20150714_004565	$Increases the damage dealt on an enemy with [Flare Shot] by 1% per attribute level.
SKILL_20150714_004566	$Increases the physical attack of allies within the range of [Perspective Distortion] by 5% per attribute level.
SKILL_20150714_004567	$Increases the number of enemies influenced by [Flu Flu] by 1 per attribute level.
SKILL_20150714_004568	$Camouflage: Jump
SKILL_20150714_004569	$Able to jump while in [Camouflage].
SKILL_20150714_004570	$Scan: Confusion
SKILL_20150714_004571	{memo X}The enemies that are in the range of [Scan] will fall into Confusion with a certain probability. The probability will increase by 10% per Attribute level.
SKILL_20150714_004572	$Increases the damage dealt on an enemy with [Vendetta] by 1% per attribute level.
SKILL_20150714_004573	$Increases the damage dealt on an enemy with [Backstab] by 1% per attribute level.
SKILL_20150714_004574	$Increases the duration of [Sneak Hit] by 2 seconds per attribute level.
SKILL_20150714_004575	$Burrow: Damage
SKILL_20150714_004576	Deals damage equal to physical attack on nearby enemies while removing [Burrow].
SKILL_20150714_004577	$Lachrymator: Range Increase
SKILL_20150714_004578	{memo X}$Increases the range of [Lachrymator].
SKILL_20150714_004579	$Increases the damage dealt on an enemy with [Broad Head] by 1% per attribute level.
SKILL_20150714_004580	$Increases the damage dealt on an enemy with [Bodkin Point] by 1% per attribute level.
SKILL_20150714_004581	$Increases the damage dealt on an enemy with [Barbed Arrow] by 1% per attribute level.
SKILL_20150714_004582	$Increases the damage dealt on an enemy with [Crossfire] by 1% per attribute level.
SKILL_20150714_004583	$Increases the damage dealt on an enemy with [Magic Arrow] by 1% per attribute level.
SKILL_20150714_004584	$Increases the damage dealt on an enemy with [Divine Arrow] by 1% per attribute level.
SKILL_20150714_004585	$Increases the time duration of the [Bleeding] status when an enemy is hit by [Broad Head] by 2 seconds per attribute level.
SKILL_20150714_004586	$Bodkin Point: Defense Decrease
SKILL_20150714_004587	{memo X}[Reduced DEF] of [Bodkin Point] will be reduced by 2% per Attribute level.
SKILL_20150714_004588	{memo X}The enemies that are shot by [Magic Arrow] will fall into [Silence] with a certain probabillity. The probability will increase by 10% per Attribute level.
SKILL_20150714_004589	Increases the range that [Roost] will remain active by 20 per attribute level.
SKILL_20150714_004590	Call: Obtain
SKILL_20150714_004591	The hawk which returns as a result of [Call] has a 50% chance to bring potions or herbs.
SKILL_20150714_004592	$Hovering: Duration
SKILL_20150714_004593	$Increases the duration of [Hovering] by 3 seconds per attribute level.
SKILL_20150714_004594	$Hovering: Attack Speed Buff
SKILL_20150714_004595	$Your hawk will attack enemies faster while using [Hovering].
SKILL_20150714_004596	$Increases the damage dealt on an enemy with [Concentrated Fire] by 1% per attribute level.
SKILL_20150714_004597	$Increases the damage dealt on an enemy with [Caracole] by 1% per attribute level.
SKILL_20150714_004598	$Increases the damage dealt on an enemy with [Limacon] by 1% per attribute level.
SKILL_20150714_004599	$Increases the damage dealt on an enemy with [Retreating Fire] by 1% per attribute level.
SKILL_20150714_004600	{memo X}$Gun Mastery: Accuracy
SKILL_20150714_004601	{memo X}$Increases your accuracy by 30 per attribute level when equipped with a Pistol-type weapon.
SKILL_20150714_004602	$Increases the damage dealt on an enemy with [Cure] by 1% per attribute level.
SKILL_20150714_004603	$Increases the damage dealt on an enemy with [Heal] by 1% per attribute level.
SKILL_20150714_004604	{memo X}Enemies hit with [Strike] has 2% chance per Attribute level to fall under Stun.
SKILL_20150714_004605	$When using [Heal], you will receive the effect of [Heal] too, with a 2% chance per attribute level.
SKILL_20150714_004606	$Increases the duration of the magic circle from [Deprotected Zone] by 1 second per attribute level.
SKILL_20150714_004607	$Safety Zone: Range Increase
SKILL_20150714_004608	{memo X}The range that will be applied by [Safety Zone] will be increased.
SKILL_20150714_004609	$Guardian Saint: Damage Decrease
SKILL_20150714_004610	$Decreases the damage taken when applied with a character's [Saint Guardian] by 5% per attribute level.
SKILL_20150714_004611	$Increases the damage dealt on an enemy with [Zaibas] by 1% per attribute level.
SKILL_20150714_004612	{memo X}Character's Fire resistance will increase by 5 per Attribute level and the resistance to Darkness will decrease by 3 per Attribute level.
SKILL_20150714_004613	$Increases the duration of [Daino]'s effect by 40 seconds per attribute level.
SKILL_20150714_004614	$Aukuras: Fire Property Resistance
SKILL_20150714_004615	$Increases the character's Fire property resistance by 14 per attribute level while [Aukuras] is active. 
SKILL_20150714_004616	$Zalciai: Duration
SKILL_20150714_004617	$Increases the duration of [Zalciai] by 3 seconds per attribute level.
SKILL_20150714_004618	$Zalciai: Magic Amplification
SKILL_20150714_004619	$Increases the character's magic amplification by 12 per attribute level when [Zalciai] is active.
SKILL_20150714_004620	$Divine Stigma: Duration
SKILL_20150714_004621	$Increases the duration of [Divine Stigma] by 1 second per attribute level.
SKILL_20150714_004622	$Melstis: Range Increase
SKILL_20150714_004623	{memo X}The range that will be applied by [Melstis] will be increased.
SKILL_20150714_004624	$Increases the damage dealt on an enemy with [Aspersion] by 1% per attribute level.
SKILL_20150714_004625	$Increases the damage dealt on an enemy with [Exorcise] by 1% per attribute level.
SKILL_20150714_004626	{memo X}$Increases the number of attacks for [Blessing] by 1 per attribute level.
SKILL_20150714_004627	$Increases the number of targets for [Blessing] by 1 per attribute level.
SKILL_20150714_004628	{memo X}While [Sacrament] is being activated, Dark resistance will increase by 5 per Attribute level.
SKILL_20150714_004629	$Increases the number of targets that can be revived with [Resurrection] by 1 per attribute level.
SKILL_20150714_004630	{memo X}Duration of [Revive] will increase by 10 secs per Attribute level.
SKILL_20150714_004631	$Monstrance: Duration
SKILL_20150714_004632	$Increases the duration of [Monstrance] by 1 second per attribute level.
SKILL_20150714_004633	$Monstrance: Evasion
SKILL_20150714_004634	$Increases the Evasion of your allies by 2% per attribute level while [Monstrance] is active. 
SKILL_20150714_004635	$Increases the damage dealt on an enemy with [Effigy] by 1% per attribute level.
SKILL_20150714_004636	$Decreases the accumulated damage from [Mackangdal] by 2 per attribute level.
SKILL_20150714_004637	$Increases the damage dealt on an enemy with [Bwa Kayiman] by 1% per attribute level.
SKILL_20150714_004638	$Increases the damage dealt on an enemy with [Damballa] by 1% per attribute level.
SKILL_20150714_004639	$Increases the chance of creating a large-type zombie when zombifying a large-type monster by 1% per attribute level.
SKILL_20150714_004640	$Increases the chance of creating Wheelchair Zombie when creating a zombie by 1% per attribute level.
SKILL_20150714_004641	{memo X}Whenever an enemy gets shot by [Effigy], it could be inflicted with [Blind] with 5% probability per Attribute level.
SKILL_20150714_004642	$Decreases the enemy's STR within the range of [Ogouveve] by 2 per attribute level.
SKILL_20150714_004643	$Increases the chance of a new zombie emerging from [Damballa] by 2% per attribute level.
SKILL_20150714_004644	$Bwa Kayiman: Zombie Defense
SKILL_20150714_004645	$Increases the physical defense of the zombies while using [Bwa Kayiman] by 3 per attribute level.
SKILL_20150714_004646	{memo X}The maximum number of zombies that could be created by [Zombify] increases by 1 per Attribute level.
SKILL_20150714_004647	$Hexing: Darkness
SKILL_20150714_004648	$Enemies afflicted with [Hexing] will receive 10% additional damage from dark property attacks per attribute level.
SKILL_20150714_004649	$Samediveve: Range Increase
SKILL_20150714_004650	{memo X}The range of [Samediveve] will be increased.
SKILL_20150714_004651	$Ogouveve: Range Increase
SKILL_20150714_004652	{memo X}The range of [Ogouveve] will be increased.
SKILL_20150714_004653	$Increases the damage dealt on an enemy with [Carve] by 1% per attribute level.
SKILL_20150714_004654	$Increases the damage dealt on an enemy with [Carve Owl] by 1% per attribute level.
SKILL_20150714_004655	$Carve: Chance to Obtain
SKILL_20150714_004656	{memo X}The probability of obtaining ingredients increases 5% per Attribute level for [Carve].
SKILL_20150714_004657	{memo X}$When equipped with a [Mace], you will inflict additional damage equal to 10% of the physical attack to Plant-type monsters per attribute level.
SKILL_20150714_004658	$Statue of Goddess Vakarine: Cooldown Decrease
SKILL_20150714_004659	{memo X}Cooldown time of [Carve Vakarine] will be reduced.
SKILL_20150714_004660	$Statue of Goddess Laima: Home Ground
SKILL_20150714_004661	Cooldown time of a skill increases for the enemies that are in the range where the effect of [Carve Laima] reaches.
SKILL_20150714_004662	$Increases the damage dealt on an enemy with [Astral Body Explosion] by 1% per attribute level.
SKILL_20150714_004663	$Increases the damage dealt on an enemy while in the state of Out of Body by 1% per attribute level.
SKILL_20150714_004664	$Increases the damage dealt on an enemy with [Possession] by 1% per attribute level.
SKILL_20150714_004665	{memo X}While [Out of Body] is being activated, the body's evasion will increase by 10% per Attribute level.
SKILL_20150714_004666	$Recovers HP equal to 5% maximum HP per attribute level when using [Prakriti].
SKILL_20150714_004667	{memo X}When in Out of Body status, the enemies that got shot by normal attacks will be infliced with [Deprotect] with 5% probability per Attribute level.
SKILL_20150714_004668	$Vashita Siddhi: SP Decrease
SKILL_20150714_004669	{memo X}SP consumption of [Vashita Siddhi] will be reduced.
SKILL_20150714_004670	$Vashita Siddhi: Confusion
SKILL_20150714_004671	{memo X}The enemies that are in the range of [Vashita Siddhi] will be inflicted with Confusion with a certain probability. The probability will increase by 10% per Attribute level.
SKILL_20150714_004672	$Increases the damage dealt on an enemy with [Smite] by 1% per attribute level.
SKILL_20150714_004673	{memo X}$Increases the resistance to Fire, Ice, Lightning, Poison and Earth properties by 5 per attribute level when using [Resist Elements].
SKILL_20150714_004674	$Deals damage equal to 20% magic attack per attribute level to enemies hit with [Barrier].
SKILL_20150714_004675	$Restoration: SP Recovery
SKILL_20150714_004676	$Increases the character's SP recovery. Increases the SP recovery by 10 per attribute level. 
SKILL_20150714_004677	$Increases the damage dealt on an enemy with [Double Punch] by 1% per attribute level.
SKILL_20150714_004678	$Increases the damage dealt on an enemy with [Palm Strike] by 1% per attribute level.
SKILL_20150714_004679	$Increases the damage dealt on an enemy with [Hand Knife] by 1% per attribute level.
SKILL_20150714_004680	$Increases the damage dealt on an enemy with [Inch Punch] by 1% per attribute level.
SKILL_20150714_004681	$Increases the damage dealt on an enemy with [Energy Blast] by 1% per attribute level.
SKILL_20150714_004682	$Increases the damage dealt on an enemy with [Finger Flicking] by 1% per attribute level.
SKILL_20150714_004683	{memo X}$Adds 20% of the character's physical attack of the reflected damage from [Iron Skin] per attribute level. 
SKILL_20150714_004684	{memo X}$Enemies hit by [Palm Strike] will be affected by the [Bleeding] status for 8 seconds. The duration of [Bleeding] increases by 1 per attribute level.
SKILL_20150714_004685	{memo X}$Enemies hit by [Hand Knife] will be afflicted by [Break Armor] with a certain chance. Increases the chance by 5% per attribute level.
SKILL_20150714_004686	$Golden Bell Shield: Safety Zone
SKILL_20150714_004687	The area around the caster will be a Safety Zone while using [Golden Bell Shield].
SKILL_20150714_004688	$Indulgentia: Enhance
SKILL_20150714_004689	$Increases the damage dealt on an enemy with [Indulgentia] by 1% per attribute level.
SKILL_20150714_004690	$Adds 1 person per attribute level to the applied target of [Discerning Evil].
SKILL_20150714_004691	$Oblation: Indulgentia Speciality
SKILL_20150714_004692	$Increases the attack of Indulgentia based on the number of items in the Offering Box.
SKILL_20150714_004693	$Spell Shop: Duration
SKILL_20150714_004694	{memo X}When you endow the effect that is registered at [Spell Shop] to your colleague, the duration will be increased. Duration will increase by 3 mins per Attribute level.
SKILL_20150714_004695	$Pardoner: Donation
SKILL_20150714_004696	$Donation is possible through the Pardoner Master. The donation amount varies slightly each time.
SKILL_20150714_004697	$Increases the damage dealt on an enemy with [Carnivory] by 1% per attribute level.
SKILL_20150714_004698	$Increases the duration of [Chortasmata] by 1 second per attribute level.
SKILL_20150714_004699	$Druid: Small-type Speciality
SKILL_20150714_004700	$Increases the evasion of the transformed small-type monster by [Shape Shifting] or [Transform] by 20% per attribute level.
SKILL_20150714_004701	$Druid: Medium-type Speciality
SKILL_20150714_004702	$Increases the attack to small, medium and large-type targets of the transformed medium-type monster by [Shape Shifting] or [Transform] by 22 per attribute level.
SKILL_20150714_004703	$Druid: Large-type Speciality
SKILL_20150714_004704	$Increases the maximum HP of the transformed large-type monster by [Shape Shifting] or [Transform] by 15% per attribute level.
SKILL_20150714_004705	{memo X}Duration of [Forecast] will increase by 1 sec per Attribute level.
SKILL_20150714_004706	$Change: Win
SKILL_20150714_004707	{memo X}The monster that is transformed by [Change] would have Item Jackpot Buff with 0.05% probability per Attribute level.
SKILL_20150714_004708	$Increases the knockback power of [Thrust] by 50 per attribute level.
SKILL_20150714_004709	When the enemies in the air by [Wagon Wheel] fall to ground receive of 50% of character's damage.
SKILL_20150714_004710	$Increases the number of times [Repair] can be used by 1 per level.
SKILL_20150717_004711	$Attack: #{SkillAtkAdd}#{nl}Attribute Damage: #{CaptionRatio}#%{nl}{#339999}{ol}[Stun]{/}{/} Duration: 1 second
SKILL_20150717_004712	$Movement Speed: +#{CaptionRatio}#{nl}Duration: #{CaptionTime}# seconds
SKILL_20150717_004713	{memo X}Your attack hits target but chance of critical and critical evasion decreases.
SKILL_20150717_004714	{memo X}Critical Chance -#{CaptionRatio}#%{nl}Critical Resistance -#{CaptionRatio}#%{nl}Duration #{CaptionTime}# seconds
SKILL_20150717_004715	$Shout a warcry that causes your enemies to panic and drop their defense, bolstering your attack proportionally.
SKILL_20150717_004716	${#DD5500}{ol}[Physical] - [Strike]{/}{/}{nl}Trample down on an enemy while in the air or jumping. Increases attack according to the character's jump height and the boot's evasion.
SKILL_20150717_004717	$Capture Time: #{CaptionRatio}# seconds
SKILL_20150717_004718	$Attack: -#{CaptionRatio}#% {nl}Increased defense equal to the decreased attack{nl}Additonal Defense: #{CaptionRatio2}#%{nl}Consumes 1% SP per 2 seconds
SKILL_20150717_004719	$Attack: #{SkillAtkAdd}#{nl}Attribute Damage: #{CaptionRatio}#%{nl}Duration: #{CaptionRatio2}# seconds{nl}AoE Attack Ratio: #{SkillSR}#
SKILL_20150717_004720	{memo X}Summon the devil of card inserted in Grimore. The attack and defense of summoned devil will be decided according to character's INT, SPR. Grimore can only equip Devil type monster card.
SKILL_20150717_004721	Summons Devil-type Boss Monster{nl}Devil's Additional Attack: #{CaptionRatio}#{nl}Devil's Additional Defense: #{CaptionRatio2}#
SKILL_20150717_004722	{memo X}Movement speed - #{CaptionRatio}# {nl}Magic circle duration #{CaptionRatio2}#seconds{nl}{#339999}{ol}[Slow]{/}{/} Duration 5 seconds
SKILL_20150717_004723	{memo X}Create a Shoggoth molded after the card inserted in the Necronomicon. The attack and defense of summoned devil will be decided according to character's INT and SPR. Necronomicon can equip only Animal, Plant, and Mutant type cards.
SKILL_20150717_004724	{memo X}Shoggoth additional attack #{CaptionRatio}#{nl}Shoggoth additonal defense #{CaptionRatio2}#{nl}Use{nl} Plant, Beast, Mutant corpse#{CaptionTime}#
SKILL_20150717_004725	{memo X}{#DD5500}{ol}[Physidal] - [Pierce]{/}{/}{nl}Install trap that bounces off enemy when stepped on.
SKILL_20150717_004726	{memo X}Install a Oguon pattern that represents strength noir on the ground. Strength of zombies and allies around the patern increase.
SKILL_20150717_004727	Decreased physical defense 
SKILL_20150717_004728	Decreased defense 
SKILL_20150717_004729	Periodically receive Fire damage
SKILL_20150717_004730	SP Absorption
SKILL_20150717_004731	SP Absorption Status
SKILL_20150717_004732	Status from receiving SP Absorption
SKILL_20150717_004733	Increased silver
SKILL_20150717_004734	Increased silver drop
SKILL_20150717_004735	Increased magic defense 
SKILL_20150717_004736	Decreased magic defense, increased physical defense 
SKILL_20150717_004737	Movement speed decrease
SKILL_20150717_004738	{memo X}Max SP and Magic DEF increase based on number of [Cloth] armor equipped and Attribute level (at least 3 same equipment type).
SKILL_20150717_004739	{memo X}Evasion increases based on number of [Leather] armor equipped and Attribute level. (at least 3 same equipment type).
SKILL_20150717_004740	{memo X}Max HP and Physical DEF increase based on number of [Plate] armor equipped and Attribute level. (at least 3 same equipment type).
SKILL_20150717_004741	{memo X}Incurs additional 20 damage per Attribute level whenever attack from an enemy's back with dagger.
SKILL_20150717_004742	$Amplifies the physical damage increase effect and the defense decrease effect of [Gung Ho] by 1 per attribute level.
SKILL_20150717_004743	$Increases the AoE Attack Ratio of [Bash] by 1 per attribute level.
SKILL_20150717_004744	$Afflicts [Bleeding] for 5 seconds on stunned enemies from [Thrust]. Bleeding damage is proportional to the character's STR.
SKILL_20150717_004745	$Enemies hit by [Umbo Blow] have a 5% chance to become stunned for 3 seconds per attribute level.
SKILL_20150717_004746	$Increases the AoE Attack Ratio of [Shield Lob] by 1 per attribute level.
SKILL_20150717_004747	{memo X}$Increases your physical defense by 10% per attribute level when [Guard] is active.
SKILL_20150717_004748	$Increases the physical defense increase effect of [Cross Guard] by 1 per attribute level.
SKILL_20150717_004749	$Cartar Stroke: Knockback Increase
SKILL_20150717_004750	$Increases the AoE Attack Ratio of [Wagon Wheel] by 1.
SKILL_20150717_004751	$Deals additional damage equal to 50% physical attack to knock backed enemies with [Cartar Stroke].
SKILL_20150717_004752	{memo X}The enemy that was attacked by [Skull Swing] will not be able to jump for 3 seconds.
SKILL_20150717_004753	{memo X}The enemy that is attacked by [Pierce] will be in [Bleeding] for 5 seconds with 2% probability. Beeeding damage will be decided based on Physical ATK.
SKILL_20150717_004754	$Decreases the Strike damage dealt on an enemy with [Synchro Thrusting] by 10%, while increasing the Pierce damage by 10% per attribute level.
SKILL_20150717_004755	Range attack rate increases by 3 while [Finestra] is activated, Evasion decrease rate is doubled.
SKILL_20150717_004756	$Decreases the cooldown time of [Long Stride] by 10 seconds.
SKILL_20150717_004757	{memo X}$Increases the physical damage increase effect of [Warcry] by 1 per attribute level. (This attribute only applies after the enemy's defense is decreased.)
SKILL_20150717_004758	$Warcry: Add Target
SKILL_20150717_004759	[Montano] will afflict the target with [Slow] for 10 seconds and the duration of [Slow] will increase by 3/2/1 seconds based on attribute level to small/medium/large sized monsters, respectively.
SKILL_20150717_004760	{memo X}Spreads [Flame] equal to amount of attribute level when killing enemy under [Flame] with [Targe Smash].
SKILL_20150717_004761	There is 1% chance per attribute level for enemies pushed away with [Rush] to fall under [Stun] for 2 seconds.
SKILL_20150717_004762	Changes the property of [Earth Wave] to earth property.
SKILL_20150717_004763	Applies [Slow] with a 4 seconds duration after [Arrest] ends. Increases the duration of [Slow] from Lv. 2 by 0.4 seconds per attribute level.
SKILL_20150717_004764	An enemy hit with [Keelhauling] will be affected by the [Bleeding] status. Increases the duration of [Bleeding] by 1 second per attribute level, the bleeding damage is based on your STR.
SKILL_20150717_004765	$Phalanx: Slow
SKILL_20150717_004766	Inflicts the Slow status effect when an enemy's attack is blocked while in the [Phalanx] formation. Increases the duration of Slow by 4 seconds per attribute level.
SKILL_20150717_004767	$Adds the reflect damage of [Reflect Shield] by 1 per attribute level, but decreases the damage received accordingly.
SKILL_20150717_004768	$Increases the Physical and Magic Attack debuff effect of [Lethargy] by 1 per attribute level.
SKILL_20150717_004769	{memo X}Attack monster in [sleep] state with [Enegry Bolt] to give additional damage of 50% of Magic attack.
SKILL_20150717_004770	$Enemies hit by [Fireball] will receive flame damage for 5 seconds with a 10% chance per attribute level. Flame damage is based on the character's INT.
SKILL_20150717_004771	$Increases the Fire property damage for 5 seconds by 5 per attribute level, when an ally steps on [Fire Wall].
SKILL_20150717_004772	{memo X}When an enemy is near [Enchant Fire] range, the enemy's Fire resistance will decrease by 10% for 5 secs.
SKILL_20150717_004773	$Enemies hit by [Magnetic Force] can become stunned for 4 seconds by 5% chance per attribute level.
SKILL_20150717_004774	$Enemies hit by [Hangman's Knot] will receive additional damage equal to 20% magic attack per attribute level.
SKILL_20150717_004775	$Hangman's Knot: Splash Defense
SKILL_20150717_004776	$Decreases the AoE Defense Ratio of the enemies gathered through [Hangman's Knot] by 1.
SKILL_20150717_004777	{memo X}Attack increase effect of [Swell left Arm] Increase by 1 per Attribute level.
SKILL_20150717_004778	{memo X}Defense and Attack increase effect of [Swell Right Arm] increases by 1 per attribute level.
SKILL_20150717_004779	{memo X}Intelligence increase effect of [Swell Brain] increases by 1 per attribute level.
SKILL_20150717_004780	Enemies affected by [Swell Body] will have their movement speed decreased by 25% and physical and magical attack increased by 20% per attribute level.
SKILL_20150717_004781	Enemies affected by [Shrink Body] will have their movement speed increased by 20% and physical and magical attack decreased by 25% per attribute level.
SKILL_20150717_004782	$Deals damage equal to 20% magic attack when changing the enemy's size with [Swell Body] per attribute level.
SKILL_20150717_004783	$Deals damage equal to 20% magic attack when changing the enemy's size with [Shrink Body] per attribute level.
SKILL_20150717_004784	When you attack an enemy affected by [Swell Body] while [Left Arm Enhancement] is active, it will continuously apply the [Attacked Weakened] status effect. Increases the duration by 8 seconds per attribute level and [Attacked Weakened] can stack up to 10 times.
SKILL_20150717_004785	$When enemies are hit by [Hail], inflict [Freezing] for 5 seconds by 5% chance per attribute level.
SKILL_20150717_004786	$Increases Evasion while charging [Meteor] by 10% per attribute level.
SKILL_20150717_004787	Using Fire Property attacks to finish enemies will cause explosion and splash damage by 80% with the probability of 30%.
SKILL_20150717_004788	Using Ice Property attacks to finish enemies will slow down nearby enemies with the probability of 50% for 6 seconds.
SKILL_20150717_004789	Deals damage to nearby enemies by 1% chance per attribute level when the summoned familiar of [Summon Familiar] explodes itself.
SKILL_20150717_004790	$Decreases the cooldown of [Attack Ground] by 2 seconds.
SKILL_20150717_004791	$Decreases the cooldown of [Hold] by 2 seconds.
SKILL_20150717_004792	$Slow: Critical Resistance
SKILL_20150717_004793	$Back Masking: Confusion
SKILL_20150717_004794	$Increases the duration of [Confusion] from Lv. 2 by 2 seconds per attribute level, after using [Back Masking], the enemies that will be pulled by aggro will be affected by [Confusion] for 6 seconds.
SKILL_20150717_004795	$Flesh Cannon: Decay
SKILL_20150717_004796	$Enemies hit by [Flesh Cannon] have a chance to be afflicted with Decay for 15 seconds. Increases the chance by 10% per attribute level.
SKILL_20150717_004797	Flesh Hoop: Demoralize
SKILL_20150717_004798	Attack of enemies near the hoop after using [Flesh Hoop] decreases for 4 seconds. [Weakened ATK] can be overlapped max 10 times.
SKILL_20150717_004799	Enemies near the Shoggoth will be afflicted with Decay for 15 seconds. This ability will last for 1 minute per attribute level after Shoggoth is summoned.
SKILL_20150717_004800	$Increases the range of [Disinter] by 10 per attribute level.
SKILL_20150717_004801	$Decreases the cooldown of [Dig] by 10 seconds.
SKILL_20150717_004802	Increases the physical attack and magic attack for 30 minutes of allies that have participated in a [Item Awakening] dungeon. The attack increases by 20% per attribute level.
SKILL_20150717_004803	$Full Draw: Knockback Increase
SKILL_20150717_004804	{memo X}$When equipped with a [Two-handed Bow], adds 20% additional physical attack damage against airborne monsters.
SKILL_20150717_004805	$While [Swift Step] is active, enemies that are hit by [Oblique Shot] will be affected by [Slow] for 7 seconds with a chance of 5% per attribute level. 
SKILL_20150717_004806	$Decreases the physical defense of enemies who are threaded with [Full Draw] by 10% per attribute level.
SKILL_20150717_004807	{memo X}Tumbleweed of [Broom Trap] will be reduced by 0.5 secs per Attribute level and the number of rotations will decrease by 0.5 per Attribute level.
SKILL_20150717_004808	$Increases the AoE Attack Ratio of [Claymore] by 1 per attribute level.
SKILL_20150717_004809	$When an enemy launched by [Punji Stake] hits the ground, it and nearby enemies will receive 50% Physical ATK as damage.
SKILL_20150717_004810	$Decreases the enemy's defense that are attacked with [Retrieve] by 10 per attribute level.
SKILL_20150717_004811	{memo X}$Provides immunity to [Poison] for 2 seconds per attribute level to a character whose [Poison] has been cured due to [Detoxify].
SKILL_20150717_004812	Even if an object gets out of the range of [Throw Gu Pot], [Poison] will continue for 2 seconds per attribute level.
SKILL_20150717_004813	Enemies within the range of [Scan] will be afflicted with [Confusion] by certain chance for 5 seconds. Increases the chance by 10% per attribute level.
SKILL_20150717_004814	Enemies within the range of [Lachrymator] will receive damage every 2 seconds. Increases the damage per attribute level.
SKILL_20150717_004815	Afflicts the enemy with [Massive Bleeding] for 10 seconds when attacked with [Backstab] while affected by bleeding. Increases the duration by 1 second per attribute level. Massive Bleed damage is proportional to the character's STR and physical attack.
SKILL_20150717_004816	$Increases the range of [Lachrymator] to 75.
SKILL_20150717_004817	Decreases the enemy's physical defense by 1% per attribute level when you attack with [Bodkin Point].
SKILL_20150717_004818	[Crossfire] gets a 10% chance per level of inflicting [Burn] on targets. Burn damage is proportional to the character's physical attack.
SKILL_20150717_004819	Enemies hit by [Magic Arrow] will be afflicted with [Silence] by a certain chance. Increases the chance by 10% per attribute level.
SKILL_20150717_004820	You can create the arrows for Fletcher. Crafting arrow is available while in Rest Mode.
SKILL_20150717_004821	{memo X}Defense decrease effect of [Deprotected Zone] increases by 1 per attribute level.
SKILL_20150717_004822	$Increases the chance of stun by 2% per attribute level when using a basic attack on enemies with a [Blunt] weapon type.
SKILL_20150717_004823	$Using basic sword attacks on enemies with [Deprotected Zone] will affect the [Weakened Defense] status effect. Can stack [Weakened Defense] up to 10 times. 
SKILL_20150717_004824	$Increases the range applied by [Safety Zone] to 15.
SKILL_20150717_004825	{memo X}HP recovery of [Aukuras] increases by 1 per attribute level.
SKILL_20150717_004826	$Increases the character's Fire property resistance and decreases the Dark property resistance by 5 and 3 per attribute level respectively.
SKILL_20150717_004827	[Zaibas] is affected by the character's AoE Attack Ratio and inflicts damage on multiple target at once. (total count does not increase.)
SKILL_20150717_004828	{memo X}$Increases the range of [Melstis] to 50. 
SKILL_20150717_004829	$Sacrament: Dark Property Resistance
SKILL_20150717_004830	$Increases your Dark property resistance by 5 per attribute level while [Sacrament] is active.
SKILL_20150717_004831	$Increases the duration of [Revive] by 7 seconds per attribute level. 
SKILL_20150717_004832	$Enemies hit by [Effigy] can be affected by [Darkness] with a 5% chance for 5 seconds per attribute level.
SKILL_20150717_004833	$Increases the range of [Samediveve] to 110.
SKILL_20150717_004834	$Increases the range of [Ogouveve] to 110. 
SKILL_20150717_004835	$Decreases the cooldown time of [Carve Vakarine] by 10 seconds.
SKILL_20150717_004836	$Out of Body: Evasion
SKILL_20150717_004837	$Increases the body's evasion by 10% per attribute level while [Out of Body] is active. 
